v,Cs_C,Cs_Mn,T
0.043600000000000035,0.002247830238978393,0.0038222643519326242,1786.7475104411665
0.044100000000000035,0.0022516853440901876,0.0038229179404407998,1786.7141157382437
0.044600000000000035,0.0022555374201328735,0.003823570903929365,1786.6808139426118
0.045100000000000036,0.0022593864685238082,0.003824223243028246,1786.6476046504858
0.045600000000000036,0.0022632324906951564,0.00382487495836832,1786.6144874604488
0.04610000000000004,0.002267075488093875,0.003825526050581125,1786.5814619734513
0.04660000000000004,0.002270915462181746,0.0038261765202989725,1786.548527792824
0.04710000000000004,0.0022747524144347245,0.003826826368154925,1786.5156845241847
0.04760000000000004,0.002278586346343271,0.003827475594782753,1786.482931775501
0.04810000000000004,0.0022824172594119525,0.0038281242008169933,1786.4502691570326
0.04860000000000004,0.002286245155159156,0.0038287721868927433,1786.4176962812996
0.04910000000000004,0.0022900700351172576,0.003829419553646,1786.3852127631103
0.04960000000000004,0.0022938919008321018,0.0038300663017131285,1786.3528182194975
0.05010000000000004,0.0022977107538631907,0.003830712431731357,1786.320512269748
0.05060000000000004,0.002301526595783182,0.003831357944338447,1786.2882945353342
0.05110000000000004,0.002305339428178089,0.0038320028401728355,1786.2561646399572
0.05160000000000004,0.0023091492526468005,0.0038326471198734855,1786.2241222094701
0.05210000000000004,0.0023129560708011632,0.003833290784079932,1786.1921668719142
0.05260000000000004,0.00231675988426572,0.0038339338334323395,1786.1602982574632
0.05310000000000004,0.0023205606946774993,0.0038345762685713476,1786.128515998419
0.05360000000000004,0.0023243585036861122,0.0038352180901382016,1786.0968197292275
0.054100000000000044,0.002328153312953333,0.0038358592987745837,1786.0652090864116
0.054600000000000044,0.002331945124153174,0.0038364998951228644,1786.0336837085933
0.055100000000000045,0.002335733938971463,0.0038371398798256163,1786.0022432364512
0.055600000000000045,0.0023395197591060783,0.0038377792535261306,1785.9708873127447
0.056100000000000046,0.0023433025862664917,0.003838418016868006,1785.9396155822533
0.056600000000000046,0.0023470824221738127,0.003839056170495504,1785.9084276917945
0.05710000000000005,0.0023508592685604498,0.0038396937150530545,1785.8773232901804
0.05760000000000005,0.002354633127170308,0.0038403306511856547,1785.846302028242
0.05810000000000005,0.0023584039997583623,0.0038409669795387,1785.8153635587853
0.05860000000000005,0.0023621718880905947,0.003841602700757964,1785.7845075365794
0.05910000000000005,0.0023659367939439365,0.003842237815489664,1785.7537336183518
0.05960000000000005,0.0023696987191061136,0.003842872324380225,1785.723041462775
0.06010000000000005,0.002373457665375395,0.0038435062280765897,1785.6924307304369
0.06060000000000005,0.0023772136345606015,0.003844139527225979,1785.661901083831
0.06110000000000005,0.002380966628480993,0.0038447722224760105,1785.631452187371
0.06160000000000005,0.0023847166489661046,0.003845404314474493,1785.6010837073472
0.06210000000000005,0.0023884636978555307,0.0038460358038695805,1785.5707953119224
0.06260000000000004,0.0023922077769988957,0.0038466666913098847,1785.5405866710992
0.06310000000000004,0.0023959488882558527,0.0038472969774440554,1785.5104574567642
0.06360000000000005,0.002399687033495598,0.003847926662921171,1785.4804073425917
0.06410000000000005,0.0024034222145971683,0.0038485557483905154,1785.4504360040985
0.06460000000000005,0.0024071544334490743,0.003849184234501593,1785.4205431186122
0.06510000000000005,0.002410883691949232,0.0038498121219042157,1785.3907283652352
0.06560000000000005,0.002414609992004955,0.0038504394112483906,1785.360991424873
0.06610000000000005,0.0024183333355325275,0.0038510661031842894,1785.331331980163
0.06660000000000005,0.0024220537244576067,0.0038516921983623624,1785.3017497155452
0.06710000000000005,0.0024257711607145733,0.0038523176974331872,1785.272244317161
0.06760000000000005,0.0024294856462468047,0.0038529426010475275,1785.2428154729066
0.06810000000000005,0.0024331971830064067,0.003853566909856384,1785.213462872397
0.06860000000000005,0.0024369057729540246,0.003854190624510887,1785.1841862069352
0.06910000000000005,0.002440611418058926,0.0038548137456621864,1785.1549851695338
0.06960000000000005,0.0024443141202987718,0.003855436273961727,1785.1258594548863
0.07010000000000005,0.0024480138816594917,0.0038560582100610717,1785.096808759348
0.07060000000000005,0.00245171070413538,0.003856679554611825,1785.0678327809565
0.07110000000000005,0.002455404589728598,0.0038573003082657234,1785.0389312193615
0.07160000000000005,0.0024590955404495416,0.0038579204716746437,1785.0101037758877
0.07210000000000005,0.0024627835583163693,0.003858540045490479,1784.9813501534559
0.07260000000000005,0.0024664686453551117,0.0038591590303652954,1784.9526700566173
0.07310000000000005,0.0024701508035994044,0.0038597774269510782,1784.9240631915118
0.07360000000000005,0.0024738300350906446,0.0038603952359000135,1784.8955292658866
0.07410000000000005,0.0024775063418776212,0.0038610124578642765,1784.8670679890636
0.07460000000000006,0.002481179726016452,0.0038616290934960643,1784.838679071913
0.07510000000000006,0.002484850189570829,0.0038622451434476898,1784.8103622269086
0.07560000000000006,0.0024885177346114554,0.003862860608371361,1784.782117168037
0.07610000000000006,0.0024921823632161615,0.003863475488919425,1784.7539436108273
0.07660000000000006,0.002495844077469904,0.0038640897857440963,1784.7258412723463
0.07710000000000006,0.0024995028794645656,0.0038647034994976743,1784.6978098711795
0.07760000000000006,0.00250315877129876,0.0038653166308324745,1784.6698491273953
0.07810000000000006,0.0025068117550780047,0.0038659291804006494,1784.6419587625871
0.07860000000000006,0.002510461832914378,0.0038665411488545617,1784.6141384998089
0.07910000000000006,0.0025141090069266928,0.0038671525368462172,1784.5863880636257
0.07960000000000006,0.0025177532792400063,0.0038677633450278407,1784.5587071800182
0.08010000000000006,0.002521394651986053,0.0038683735740514848,1784.5310955764746
0.08060000000000006,0.002525033127302625,0.0038689832245691253,1784.5035529818856
0.08110000000000006,0.0025286687073339618,0.003869592297232716,1784.4760791266058
0.08160000000000006,0.0025323013942303635,0.0038702007926940565,1784.4486737424136
0.08210000000000006,0.0025359311901481337,0.00387080871160495,1784.4213365624832
0.08260000000000006,0.002539558097249763,0.0038714160546171076,1784.3940673214327
0.08310000000000006,0.0025431821177033923,0.0038720228223819934,1784.3668657552453
0.08360000000000006,0.0025468032536831147,0.0038726290155510876,1784.3397316012995
0.08410000000000006,0.002550421507368771,0.0038732346347757525,1784.3126645983696
0.08460000000000006,0.0025540368809458197,0.0038738396807071226,1784.2856644865838
0.08510000000000006,0.0025576493766053306,0.0038744441539963017,1784.2587310074382
0.08560000000000006,0.0025612589965438247,0.003875048055294276,1784.2318639037735
0.08610000000000007,0.002564865742963328,0.003875651385251693,1784.205062919782
0.08660000000000007,0.0025684696180711805,0.00387625414451927,1784.1783278009925
0.08710000000000007,0.002572070624079951,0.0038768563337474153,1784.1516582942434
0.08760000000000007,0.002575668763207503,0.003877457953586453,1784.125054147708
0.08810000000000007,0.0025792640376767024,0.0038780590046865087,1784.0985151108528
0.08860000000000007,0.00258285644971555,0.0038786594876974068,1784.0720409344492
0.08910000000000007,0.002586446001557035,0.003879259403268989,1784.0456313705654
0.08960000000000007,0.0025900326954389928,0.0038798587520507428,1784.0192861725375
0.09010000000000007,0.0025936165336041418,0.003880457534691989,1783.9930050949852
0.09060000000000007,0.0025971975182998578,0.0038810557518419546,1783.9667878937837
0.09110000000000007,0.0026007756517784117,0.0038816534041494085,1783.940634326086
0.09160000000000007,0.002604350936296454,0.0038822504922631034,1783.9145441502635
0.09210000000000007,0.002607923374115463,0.003882847016831521,1783.8885171259628
0.09260000000000007,0.0026114929675011144,0.0038834429785028755,1783.8625530140298
0.09310000000000007,0.0026150597187237414,0.003884038377925095,1783.836651576558
0.09360000000000007,0.002618623630057808,0.0038846332157459456,1783.8108125768326
0.09410000000000007,0.0026221847037823528,0.0038852274926128687,1783.7850357793925
0.09460000000000007,0.0026257429421802842,0.003885821209173196,1783.7593209499134
0.09510000000000007,0.002629298347538933,0.003886414366073745,1783.7336678553177
0.09560000000000007,0.0026328509221495945,0.003887006963961238,1783.708076263685
0.09610000000000007,0.002636400668307677,0.003887599003482088,1783.6825459442869
0.09660000000000007,0.002639947588312499,0.003888190485282434,1783.657076667559
0.09710000000000008,0.002643491684467238,0.0038887814100080783,1783.631668205092
0.09760000000000008,0.0026470329590789514,0.003889371778304581,1783.6063203296378
0.09810000000000008,0.0026505714144585335,0.003889961590817195,1783.5810328151003
0.09860000000000008,0.002654107052920486,0.0038905508481908053,1783.5558054365135
0.09910000000000008,0.0026576398767830605,0.003891139551070096,1783.5306379700555
0.09960000000000008,0.0026611698883679887,0.003891727700099297,1783.5055301930115
0.10010000000000008,0.002664697090000747,0.003892315295922468,1783.4804818838156
0.10060000000000008,0.002668221484010024,0.0038929023391832303,1783.4554928219732
0.10110000000000008,0.0026717430727281437,0.003893488830524938,1783.430562788129
0.10160000000000008,0.002675261858490673,0.0038940747705905466,1783.4056915640003
0.10210000000000008,0.0026787778436365563,0.0038946601600227866,1783.3808789324116
0.10260000000000008,0.0026822910305079957,0.0038952449994639226,1783.3561246772629
0.10310000000000008,0.002685801421450264,0.0038958292895558844,1783.331428583521
0.10360000000000008,0.0026893090188119294,0.003896413030940285,1783.3067904372433
0.10410000000000008,0.002692813824944559,0.003896996224258388,1783.2822100255303
0.10460000000000008,0.0026963158422027116,0.003897578870151027,1783.25768713654
0.10510000000000008,0.0026998150729441424,0.003898160969258731,1783.2332215595052
0.10560000000000008,0.002703311519529202,0.0038987425222216823,1783.208813084661
0.10610000000000008,0.002706805184321367,0.0038993235296795304,1783.1844615033083
0.10660000000000008,0.0027102960696868466,0.0038999039922717406,1783.1601666077706
0.10710000000000008,0.0027137841779945925,0.003900483910637258,1783.1359281913863
0.10760000000000008,0.0027172695116163283,0.0039010632854146023,1783.1117460485234
0.10810000000000008,0.0027207520729263953,0.0039016421172420545,1783.0876199745471
0.10860000000000009,0.002724231864301722,0.0039022204067573818,1783.0635497658257
0.10910000000000009,0.002727708888121979,0.0039027981545979484,1783.0395352197525
0.10960000000000009,0.0027311831467691323,0.0039033753614007133,1783.0155761346793
0.11010000000000009,0.002734654642627726,0.0039039520278023095,1782.9916723099504
0.11060000000000009,0.002738123378084695,0.0039045281544388636,1782.9678235459019
0.11110000000000009,0.002741589355529368,0.003905103741946024,1782.9440296438324
0.11160000000000009,0.0027450525773534034,0.0039056787909591663,1782.9202904060153
0.11210000000000009,0.0027485130459507403,0.003906253302113116,1782.8966056356824
0.11260000000000009,0.002751970763717483,0.003906827276042339,1782.8729751370088
0.11310000000000009,0.002755425733052007,0.003907400713380765,1782.8493987151421
0.11360000000000009,0.002758877956354757,0.0039079736147620775,1782.8258761761479
0.11410000000000009,0.002762327436028321,0.0039085459808193045,1782.8024073270465
0.11460000000000009,0.0027657741744773544,0.003909117812185047,1782.778991975793
0.11510000000000009,0.0027692181741083943,0.003909689109491639,1782.7556299312446
0.11560000000000009,0.0027726594373301224,0.003910259873370768,1782.732321003211
0.11610000000000009,0.0027760979665530337,0.003910830104453726,1782.7090650024004
0.11660000000000009,0.002779533764189472,0.003911399803371421,1782.685861740423
0.11710000000000009,0.002782966832653603,0.00391196897075415,1782.6627110297932
0.1176000000000001,0.0027863971743615178,0.003912537607231778,1782.6396126839466
0.1181000000000001,0.0027898247917309436,0.003913105713433798,1782.6165665171907
0.1186000000000001,0.0027932496871813147,0.0039136732899891676,1782.5935723447253
0.1191000000000001,0.002796671863133791,0.003914240337526267,1782.5706299826304
0.1196000000000001,0.0028000913220111168,0.003914806856673162,1782.5477392478717
0.1201000000000001,0.0028035080662375702,0.0039153728480573165,1782.5248999582661
0.1206000000000001,0.0028069220982390353,0.003915938312305738,1782.5021119325106
0.1211000000000001,0.002810333420442975,0.003916503250044955,1782.4793749901758
0.1216000000000001,0.002813742035278125,0.003917067661900984,1782.4566889516561
0.1221000000000001,0.002817147945174834,0.003917631548499396,1782.434053638221
0.1226000000000001,0.0028205511525647305,0.003918194910465084,1782.411468871976
0.1231000000000001,0.002823951659880874,0.003918757748422694,1782.3889344758738
0.1236000000000001,0.0028273494695575203,0.003919320062996178,1782.3664502736892
0.1241000000000001,0.002830744584030268,0.003919881854809062,1782.344016090027
0.1246000000000001,0.0028341370057360336,0.003920443124484249,1782.3216317503427
0.1251000000000001,0.0028375267371128408,0.003921003872644318,1782.299297080893
0.1256000000000001,0.002840913780599869,0.003921564099911127,1782.2770119087418
0.1261000000000001,0.0028442981386374386,0.003922123806906083,1782.254776061771
0.1266000000000001,0.0028476798136670015,0.0039226829942502475,1782.2325893686739
0.1271000000000001,0.0028510588081311103,0.003923241662563858,1782.2104516589495
0.1276000000000001,0.0028544351244732063,0.003923799812466773,1782.1883627628713
0.1281000000000001,0.002857808765137725,0.003924357444578328,1782.1663225115074
0.1286000000000001,0.0028611797325702824,0.003924914559517321,1782.1443307367472
0.1291000000000001,0.0028645480292171714,0.0039254711579019405,1782.122387271221
0.1296000000000001,0.0028679136575256513,0.003926027240349919,1782.100491948352
0.1301000000000001,0.0028712766199439103,0.0039265828074784275,1782.0786446023442
0.1306000000000001,0.0028746369189208373,0.003927137859904051,1782.056845068159
0.1311000000000001,0.0028779945569061163,0.00392769239824279,1782.035093181512
0.1316000000000001,0.002881349536350341,0.0039282464231103,1782.0133887789061
0.1321000000000001,0.002884701859704714,0.003928799935121444,1781.9917316975852
0.1326000000000001,0.0028880515294210534,0.003929352934890678,1781.9701217755248
0.1331000000000001,0.002891398547951966,0.0039299054230318075,1781.948558851477
0.1336000000000001,0.002894742917750679,0.003930457400158175,1781.9270427649146
0.1341000000000001,0.002898084641270999,0.00393100886688245,1781.9055733560645
0.1346000000000001,0.0029014237209672123,0.003931559823816817,1781.884150465862
0.1351000000000001,0.0029047601592942693,0.003932110271572871,1781.8627739359945
0.1356000000000001,0.00290809395870759,0.0039326602107617355,1781.8414436088633
0.1361000000000001,0.00291142512166307,0.00393320964199373,1781.8201593275958
0.1366000000000001,0.002914753650617007,0.003933758565878847,1781.7989209360264
0.1371000000000001,0.0029180795480261814,0.003934306983026393,1781.7777282787038
0.1376000000000001,0.002921402816347757,0.003934854894045068,1781.7565812008922
0.1381000000000001,0.0029247234580392343,0.003935402299543026,1781.7354795485548
0.1386000000000001,0.0029280414755584964,0.003935949200127914,1781.714423168357
0.1391000000000001,0.002931356871363648,0.003936495596406664,1781.6934119076473
0.1396000000000001,0.002934669647913131,0.003937041488985767,1781.672445614478
0.1401000000000001,0.0029379798076656304,0.003937586878470997,1781.6515241375823
0.1406000000000001,0.0029412873530800954,0.00393813176546757,1781.6306473263924
0.14110000000000011,0.002944592286615559,0.0039386761505802665,1781.609815030995
0.14160000000000011,0.002947894610731403,0.003939220034413019,1781.5890271021813
0.14210000000000012,0.002951194327886979,0.003939763417569334,1781.5682833913916
0.14260000000000012,0.0029544914405417763,0.003940306300652119,1781.5475837507306
0.14310000000000012,0.002957785951155534,0.003940848684263658,1781.5269280329976
0.14360000000000012,0.002961077862187857,0.003941390569005545,1781.5063160916188
0.14410000000000012,0.002964367176098548,0.003941931955478985,1781.4857477807025
0.14460000000000012,0.002967653895347334,0.003942472844284418,1781.4652229549918
0.14510000000000012,0.0029709380223939493,0.003943013236021638,1781.444741469891
0.14560000000000012,0.0029742195596981543,0.0039435531312900195,1781.4243031814476
0.14610000000000012,0.002977498509719523,0.00394409253068817,1781.4039079463414
0.14660000000000012,0.00298077487491764,0.003944631434814218,1781.383555621895
0.14710000000000012,0.0029840486577520477,0.003945169844265516,1781.363246066088
0.14760000000000012,0.0029873198606819654,0.003945707759638983,1781.3429791374924
0.14810000000000012,0.00299058848616664,0.003946245181530775,1781.3227546953308
0.14860000000000012,0.00299385453666507,0.003946782110536604,1781.3025725994555
0.14910000000000012,0.002997118014635987,0.003947318547251399,1781.2824327103167
0.14960000000000012,0.003000378922538097,0.003947854492269507,1781.2623348890152
0.15010000000000012,0.0030036372628042033,0.003948389946183473,1781.242278992253
0.15060000000000012,0.0030068930379686153,0.003948924909590373,1781.2222648972536
0.15110000000000012,0.0030101462503860955,0.003949459383078322,1781.2022924468479
0.15160000000000012,0.0030133969026199478,0.00394999336724184,1781.1823615250294
0.15210000000000012,0.0030166449970212817,0.003950526862669005,1781.1624719754652
0.15260000000000012,0.0030198905361244126,0.003951059869955629,1781.142623677846
0.15310000000000012,0.003023133522360014,0.0039515923896879185,1781.1228164924628
0.15360000000000013,0.0030263739581855927,0.003952124422455682,1781.1030502855617
0.15410000000000013,0.0030296118460592172,0.0039526559688502745,1781.0833249240181
0.15460000000000013,0.0030328471884248065,0.003953187029455483,1781.0636402729215
0.15510000000000013,0.003036079987751839,0.003953717604863009,1781.0439962025384
0.15560000000000013,0.0030393102464828566,0.003954247695656706,1781.024392579044
0.15610000000000013,0.003042537967079962,0.003954777302423897,1781.004829272597
0.15660000000000013,0.003045763151988908,0.003955306425752074,1780.9853061514302
0.15710000000000013,0.0030489858036690984,0.003955835066223261,1780.9658230866005
0.15760000000000013,0.0030522059245670593,0.003956363224423092,1780.9463799476691
0.15810000000000013,0.003055423517139294,0.0039568909009360794,1780.9269766064558
0.15860000000000013,0.0030586385838321187,0.003957418096343696,1780.9076129338644
0.15910000000000013,0.003061851127097786,0.003957944811229019,1780.8882888023643
0.15960000000000013,0.0030650611493830667,0.003958471046175355,1780.8690040843442
0.16010000000000013,0.0030682686531454456,0.003958996801760715,1780.849758654325
0.16060000000000013,0.003071473640823546,0.0039595220785685155,1780.8305523845634
0.16110000000000013,0.0030746761148718544,0.003960046877176511,1780.8113851506064
0.16160000000000013,0.003077876077730545,0.00396057119816624,1780.792256826152
0.16210000000000013,0.0030810735318528184,0.003961095042113514,1780.7731672879145
0.16260000000000013,0.0030842684796803326,0.003961618409599359,1780.7541164111867
0.16310000000000013,0.003087460923658122,0.003962141301198377,1780.7351040724682
0.16360000000000013,0.003090650866230637,0.003962663717489633,1780.716130149004
0.16410000000000013,0.003093838309838499,0.003963185659046392,1780.6971945178848
0.16460000000000014,0.0030970232569278045,0.003963707126445717,1780.6782970578417
0.16510000000000014,0.0031002057099378047,0.003964228120261467,1780.6594376470082
0.16560000000000014,0.0031033856713106648,0.003964748641068603,1780.6406161649868
0.16610000000000014,0.0031065631434840893,0.003965268689440264,1780.6218324908564
0.16660000000000014,0.0031097381288976962,0.003965788265949297,1780.6030865049925
0.16710000000000014,0.003112910629990042,0.003966307371167465,1780.584378088131
0.16760000000000014,0.003116080649197689,0.003966826005666777,1780.5657071213739
0.16810000000000014,0.0031192481889574593,0.003967344170016239,1780.5470734864919
0.16860000000000014,0.003122413251702786,0.003967861864787741,1780.5284770652772
0.16910000000000014,0.0031255758398711646,0.003968379090551151,1780.5099177410941
0.16960000000000014,0.00312873595588925,0.003968895847873985,1780.4913953957716
0.17010000000000014,0.003131893602200428,0.00396941213732429,1780.4729099151148
0.17060000000000014,0.003135048781223029,0.0039699279594704266,1780.4544611807455
0.17110000000000014,0.0031382014953952758,0.003970443314880385,1780.436049078988
0.17160000000000014,0.0031413517471423945,0.003970958204117463,1780.417673494062
0.17210000000000014,0.0031444995388977422,0.003971472627749672,1780.3993343126
0.17260000000000014,0.003147644873084659,0.003971986586340622,1780.3810314198493
0.17310000000000014,0.0031507877521284844,0.00397250008045489,1780.3627647023525
0.17360000000000014,0.0031539281784565367,0.00397301311065638,1780.344534047656
0.17410000000000014,0.0031570661544903984,0.0039735256775078765,1780.3263393426223
0.17460000000000014,0.0031602016826553,0.003974037781569995,1780.3081804759363
0.17510000000000014,0.003163334765367747,0.003974549423406832,1780.2900573349905
0.17560000000000014,0.0031664654050544533,0.003975060603577804,1780.2719698097885
0.17610000000000015,0.0031695936041311605,0.003975571322644094,1780.2539177891515
0.17660000000000015,0.0031727193650162135,0.003976081581163923,1780.2359011629355
0.17710000000000015,0.003175842690125938,0.003976591379697458,1780.217919821296
0.17760000000000015,0.0031789635818779472,0.003977100718802963,1780.1999736552768
0.17810000000000015,0.003182082042684698,0.003977609599037067,1780.1820625556836
0.17860000000000015,0.0031851980749614713,0.0039781180209573505,1780.1641864147384
0.17910000000000015,0.0031883116811156935,0.003978625985120211,1780.1463451234565
0.17960000000000015,0.003191422863564092,0.003979133492080146,1780.1285385755984
0.18010000000000015,0.00319453162471242,0.003979640542394054,1780.1107666633995
0.18060000000000015,0.0031976379669705077,0.003980147136615153,1780.0930292805135
0.18110000000000015,0.003200741892744069,0.003980653275296601,1780.0753263206682
0.18160000000000015,0.0032038434044378643,0.003981158958991603,1780.0576576779547
0.18210000000000015,0.0032069425044584893,0.003981664188252415,1780.0400232475117
0.18260000000000015,0.0032100391952079163,0.003982168963631445,1780.0224229244159
0.18310000000000015,0.003213133479086033,0.0039826732856792935,1780.004856603791
0.18360000000000015,0.0032162253584975264,0.003983177154945151,1779.9873241825344
0.18410000000000015,0.003219314835834979,0.003983680571980345,1779.9698255558085
0.18460000000000015,0.003222401913503672,0.00398418353733215,1779.9523606220394
0.18510000000000015,0.003225486593890482,0.003984686051549804,1779.9349292767029
0.18560000000000015,0.003228568879398657,0.003985188115181021,1779.9175314190657
0.18610000000000015,0.003231648772415892,0.0039856897287719965,1779.9001669463214
0.18660000000000015,0.003234726275337224,0.003986190892869038,1779.8828357572959
0.18710000000000016,0.003237801390551957,0.003986691608019278,1779.865537750893
0.18760000000000016,0.0032408741204484064,0.003987191874765882,1779.8482728263766
0.18810000000000016,0.003243944467416106,0.003987691693653442,1779.8310408836737
0.18860000000000016,0.003247012433840105,0.00398819106522676,1779.81384182287
0.18910000000000016,0.0032500780221052686,0.003988689990026909,1779.7966755444133
0.18960000000000016,0.003253141234595692,0.003989188468596457,1779.7795419496535
0.19010000000000016,0.0032562020736882015,0.0039896865014786625,1779.7624409388557
