,v,R,T,kv_C,kv_Mn,kv_Al,clstar_C,clstar_Mn,clstar_Al
32,0.01605000000000001,3.452034983969158e-07,1784.938236003023,0.21844397421386746,0.7174351655922445,1.0964519462624873,0.003750857562340883,0.005786977652077362,0.01624586961223069
33,0.01655000000000001,3.396277079570791e-07,1784.8302388598247,0.21882839014313119,0.7175741478530322,1.09640450543505,0.0037628962692801663,0.005791814888915215,0.016242046398743278
34,0.01705000000000001,3.343081542937186e-07,1784.724684639913,0.21921242810088,0.7177129934614818,1.096357111253134,0.003774629345793016,0.005796507345438463,0.016238345427739585
35,0.01755000000000001,3.292261676970733e-07,1784.6214567655202,0.21959608864429267,0.717851702619036,1.0963097636479782,0.0037860716826966113,0.005801062775587636,0.0162347598673038
36,0.01805000000000001,3.243649197173073e-07,1784.52044730317,0.21997937232945336,0.7179902755267422,1.0962624625509552,0.0037972370412239134,0.005805488315911071,0.016231283443788706
37,0.01855000000000001,3.197091966042034e-07,1784.4215561071928,0.22036227971135436,0.7181287123852534,1.0962152078935743,0.0038081381674568726,0.005809790550064741,0.016227910382432483
38,0.01905000000000001,3.1524520590164306e-07,1784.3246900676525,0.22074481134389873,0.7182670133948285,1.0961679996074776,0.0038187868925168063,0.005813975565087551,0.01622463535565657
39,0.019550000000000012,3.10960410545428e-07,1784.2297624488838,0.22112696777990293,0.7184051787553333,1.0961208376244422,0.0038291942203992086,0.005818049000602998,0.016221453437944244
40,0.020050000000000012,3.068433860430476e-07,1784.1366923043076,0.22150874957109948,0.7185432086662419,1.096073721876379,0.0038393704054940437,0.005822016092087163,0.01621836006624375
41,0.020550000000000013,3.0288369695597757e-07,1784.0454039585827,0.22189015726813974,0.7186811033266375,1.096026652295331,0.0038493250209791275,0.005825881708949037,0.016215351005177504
42,0.021050000000000013,2.9907178974999904e-07,1783.9558265466012,0.22227119142059645,0.7188188629352137,1.0959796288134764,0.003859067019579969,0.005829650388242038,0.0162124223163048
43,0.021550000000000014,2.9539889945877934e-07,1783.8678936029407,0.2226518525769664,0.7189564876902746,1.0959326513631247,0.0038686047875370637,0.0058333263645317015,0.0162095703309345
44,0.022050000000000014,2.9185696813264015e-07,1783.7815426947373,0.22303214128467294,0.7190939777897363,1.0958857198767182,0.0038779461927628384,0.005836913596468218,0.016206791625980647
45,0.022550000000000014,2.884385733544725e-07,1783.6967150925323,0.22341205809006895,0.719231333431128,1.095838834286832,0.0038870986279301058,0.0058404157904924404,0.01620408300246074
46,0.023050000000000015,2.8513686537821703e-07,1783.6133554746248,0.223791603538439,0.7193685548115928,1.0957919945261718,0.003896069049093609,0.005843836422028165,0.01620144146630576
47,0.023550000000000015,2.819455116837181e-07,1783.531411660968,0.22417077817400227,0.7195056421278883,1.0957452005275756,0.003904864010377336,0.0058471787544689645,0.016198864211194198
48,0.024050000000000016,2.7885864797137083e-07,1783.4508343724044,0.22454958253991508,0.7196425955763879,1.0956984522240127,0.003913489695325176,0.005850445856276846,0.016196348603123183
49,0.024550000000000016,2.7587083467523757e-07,1783.3715770135175,0.22492801717827338,0.7197794153530818,1.0956517495485825,0.003921951945098575,0.005853640616339463,0.016193892166567515
50,0.025050000000000017,2.729770183196433e-07,1783.2935954754569,0.22530608263011562,0.7199161016535779,1.0956050924345155,0.003930256284050936,0.005856765757853685,0.016191492571989114
51,0.025550000000000017,2.701724970910321e-07,1783.2168479566192,0.22568377943542492,0.7200526546731023,1.0955584808151724,0.003938407942957706,0.005859823850898212,0.016189147624545167
52,0.026050000000000018,2.6745289006299964e-07,1783.1412947998986,0.2260611081331319,0.7201890746065006,1.0955119146240435,0.00394641188004786,0.005862817323800349,0.016186855253891
53,0.026550000000000018,2.6481410966374733e-07,1783.0668983438636,0.22643806926111734,0.7203253616482391,1.0954653937947494,0.003954272800225149,0.005865748473486679,0.016184613504911793
54,0.02705000000000002,2.6225233695817724e-07,1782.993622787143,0.22681466335621442,0.7204615159924054,1.095418918261039,0.003961995172544742,0.005868619474880269,0.016182420529317863
55,0.02755000000000002,2.5976399943421026e-07,1782.9214340641122,0.2271908909542115,0.720597537832709,1.0953724879567905,0.003969583246220723,0.005871432389480866,0.01618027457798345
56,0.02805000000000002,2.573457509880392e-07,1782.8502997310088,0.22756675258985462,0.7207334273624825,1.0953261028160113,0.003977041065269368,0.005874189173196444,0.016178173993963624
57,0.02855000000000002,2.5499445384825123e-07,1782.78018886161,0.22794224879684993,0.7208691847746826,1.0952797627728357,0.003984372481895575,0.0058768916834920516,0.01617611720612696
58,0.02905000000000002,2.527071622558899e-07,1782.71107195071,0.22831738010786648,0.721004810261892,1.0952334677615276,0.003991581168890988,0.005879541685978057,0.016174102723300672
59,0.02955000000000002,2.5048110763963994e-07,1782.642920826165,0.2286921470545384,0.7211403040163179,1.095187217716478,0.003998670630876401,0.005882140860396334,0.016172129128950562
60,0.03005000000000002,2.4831368520102475e-07,1782.5757085668852,0.2290665501674676,0.7212756662297946,1.0951410125722052,0.004005644214813428,0.005884690806178956,0.016170195076254893
61,0.03055000000000002,2.462024416973159e-07,1782.509409427641,0.2294405899762263,0.7214108970937848,1.0950948522633546,0.004012505119608527,0.005887193047530017,0.01616829928360259
62,0.031050000000000022,2.441450643181718e-07,1782.443998769533,0.22981426700935942,0.7215459967993793,1.0950487367246982,0.0040192564049833625,0.005889649038108914,0.016166440530449955
63,0.03155000000000002,2.421393705548615e-07,1782.3794529953127,0.2301875817943871,0.7216809655372983,1.0950026658911347,0.004025900999732661,0.005892060165371797,0.0161646176534872
64,0.03205000000000002,2.401832989392418e-07,1782.3157494896357,0.2305605348578073,0.7218158034978926,1.0949566396976893,0.00403244170933548,0.005894427754570041,0.016162829543110716
65,0.03255000000000002,2.3827490056764195e-07,1782.2528665637474,0.23093312672509805,0.7219505108711441,1.094910658079512,0.004038881222987018,0.005896753072440444,0.01616107514017025
66,0.033050000000000024,2.364123313490089e-07,1782.1907834038068,0.2313053579207202,0.7220850878466676,1.0948647209718794,0.004045222120176568,0.005899037330641757,0.016159353432945726
67,0.033550000000000024,2.3459384489423053e-07,1782.1294800228256,0.23167722896811963,0.7222195346137101,1.0948188283101932,0.004051466876798435,0.005901281688940769,0.016157663454347694
68,0.034050000000000025,2.3281778596996056e-07,1782.0689372163115,0.2320487403897297,0.7223538513611527,1.094772980029979,0.004057617870767302,0.005903487258145209,0.016156004279340254
69,0.034550000000000025,2.3108258450052871e-07,1782.0091365203693,0.23241989270697405,0.7224880382775118,1.094727176066889,0.004063677387345506,0.00590565510286475,0.01615437502252216
70,0.035050000000000026,2.293867500264733e-07,1781.9500601730742,0.2327906864402686,0.7226220955509396,1.0946814163566978,0.0040696476240255335,0.0059077862440497534,0.016152774835901672
71,0.035550000000000026,2.2772886661092098e-07,1781.8916910780172,0.23316112210902423,0.7227560233692242,1.094635700835305,0.004075530695154624,0.00590988166138018,0.016151202906808014
72,0.036050000000000026,2.2610758812886986e-07,1781.8340127704546,0.23353120023164908,0.7228898219197916,1.0945900294387338,0.00408132863621164,0.0059119422954773924,0.016149658455958053
73,0.03655000000000003,2.245216339195461e-07,1781.7770093855038,0.23390092132555113,0.7230234913897061,1.0945444021031308,0.004087043407830222,0.005913969049976882,0.016148140735647597
74,0.03705000000000003,2.229697847614648e-07,1781.7206656284272,0.23427028590714047,0.7231570319656718,1.0944988187647655,0.004092676899549602,0.005915962793459309,0.016146649028067568
75,0.03755000000000003,2.2145087914263415e-07,1781.6649667468441,0.23463929449183174,0.7232904438340322,1.094453279360031,0.004098230933316118,0.005917924361251764,0.016145182643734487
76,0.03805000000000003,2.1996380981527016e-07,1781.6098985043202,0.23500794759404653,0.7234237271807715,1.0944077838254418,0.004103707266825831,0.005919854557134545,0.016143740920007532
77,0.03855000000000003,2.185075205818028e-07,1781.5554471560188,0.23537624572721583,0.7235568821915169,1.0943623320976361,0.00410910759658017,0.005921754154911191,0.016142323219722317
78,0.03905000000000003,2.1708100333201401e-07,1781.5015994251976,0.23574418940378233,0.7236899090515374,1.0943169241133728,0.004114433560866524,0.005923623899919369,0.01614092892988239
79,0.03955000000000003,2.1568329524878276e-07,1781.4483424821797,0.23611177913520276,0.7238228079457458,1.0942715598095332,0.004119686742365686,0.005925464510380252,0.016139557460483622
80,0.04005000000000003,2.14313476258884e-07,1781.395663923142,0.23647901543195043,0.7239555790586991,1.0942262391231194,0.004124868670859071,0.005927276678754929,0.016138208243344863
81,0.04055000000000003,2.1297066662602576e-07,1781.343551751018,0.2368458988035174,0.7240882225745998,1.0941809619912548,0.004129980825618386,0.005929061072963236,0.016136880731051767
82,0.04105000000000003,2.1165402470094492e-07,1781.291994357656,0.237212429758417,0.724220738677297,1.094135728351184,0.004135024637626566,0.0059308183375195575,0.016135574395972272
83,0.04155000000000003,2.103627448466375e-07,1781.240980506291,0.2375786088041861,0.7243531275502857,1.094090538140272,0.0041400014917978775,0.005932549094645885,0.016134288729298132
84,0.04205000000000003,2.09096055484133e-07,1781.1904993154496,0.23794443644738736,0.7244853893767093,1.0940453912960029,0.004144912728989658,0.005934253945291207,0.01613302324016456
85,0.04255000000000003,2.0785321727859953e-07,1781.1405402433818,0.23830991319361183,0.7246175243393601,1.094000287755983,0.00414975964796855,0.0059359334701155585,0.016131777454804038
86,0.04305000000000003,2.0663352141739074e-07,1781.0910930740517,0.23867503954748098,0.7247495326206798,1.093955227457936,0.004154543507137762,0.005937588230372975,0.016130550915782478
87,0.04355000000000003,2.0543628801965958e-07,1781.0421479032634,0.23903981601264918,0.7248814144027599,1.0939102103397058,0.004159265526283545,0.0059392187687842875,0.01612934318124969
88,0.044050000000000034,2.0426086465623956e-07,1780.9936951252264,0.239404243091806,0.7250131698673435,1.093865236339256,0.004163926888282451,0.00594082561038032,0.016128153824218176
89,0.044550000000000034,2.0310662492282768e-07,1780.945725420962,0.23976832128667852,0.7251447991958259,1.0938203053946676,0.004168528740510485,0.005942409263227393,0.016126982431935055
90,0.045050000000000034,2.019729671438652e-07,1780.8982297460614,0.2401320510980336,0.725276302569255,1.0937754174441414,0.004173072196406488,0.005943970219192252,0.016125828605230236
91,0.045550000000000035,2.0085931312108318e-07,1780.851199320087,0.24049543302568033,0.7254076801683326,1.093730572425996,0.0041775583367697515,0.005945508954602521,0.016124691957947107
92,0.046050000000000035,1.9976510699290259e-07,1780.8046256154573,0.24085846756847185,0.7255389321734141,1.0936857702786673,0.004181988211183455,0.005947025930938257,0.01612357211635502
93,0.046550000000000036,1.986898141169563e-07,1780.7585003482307,0.24122115522430848,0.7256700587645118,1.09364101094071,0.0041863628391201,0.005948521595403047,0.016122468718655216
94,0.047050000000000036,1.9763292006004588e-07,1780.7128154681113,0.24158349649013897,0.7258010601212932,1.093596294350795,0.0041906832112188815,0.0059499963815434825,0.01612138141445532
95,0.04755000000000004,1.9659392962681105e-07,1780.6675631495486,0.2419454918619637,0.7259319364230825,1.0935516204477114,0.004194950290388499,0.005951450709798794,0.01612030986429925
96,0.04805000000000004,1.9557236594634325e-07,1780.6227357832188,0.24230714183483615,0.7260626878488622,1.0935069891703644,0.004199165012865431,0.005952884988025951,0.016119253739218894
97,0.04855000000000004,1.9456776961056028e-07,1780.5783259679306,0.2426684469028659,0.7261933145772733,1.093462400457775,0.004203328289217676,0.005954299611997401,0.016118212720309496
98,0.04905000000000004,1.935796978759845e-07,1780.5343265024712,0.24302940755922026,0.7263238167866165,1.0934178542490827,0.004207441005383623,0.0059556949659023885,0.016117186498305527
99,0.04955000000000004,1.9260772387390676e-07,1780.490730378952,0.24339002429612697,0.7264541946548522,1.0933733504835406,0.004211504023453988,0.005957071422753239,0.01611617477322967
100,0.05005000000000004,1.916514359183911e-07,1780.4475307747966,0.24375029760487593,0.7265844483596018,1.0933288891005188,0.00421551818272615,0.005958429344876725,0.016115177253981972
101,0.05055000000000004,1.9071043679785907e-07,1780.4047210467897,0.24411022797582224,0.7267145780781494,1.0932844700395032,0.00421948430039668,0.0059597690842758365,0.016114193658027062
102,0.05105000000000004,1.8978434313631555e-07,1780.3622947244303,0.24446981589838732,0.7268445839874411,1.0932400932400934,0.004223403172400463,0.005961090983034799,0.016113223711052026
103,0.05155000000000004,1.8887278479072456e-07,1780.320245503528,0.24482906186106232,0.7269744662640865,1.0931957586420047,0.004227275574222729,0.0059623953737086835,0.016112267146638028
104,0.05205000000000004,1.8797540425918986e-07,1780.2785672407613,0.2451879663514092,0.7271042250843591,1.0931514661850676,0.004231102261549002,0.005963682579652539,0.016111323705978543
105,0.05255000000000004,1.8709185615344176e-07,1780.2372539474313,0.2455465298560639,0.7272338606241983,1.0931072158092252,0.0042348839710809405,0.005964952915400918,0.016110393137562774
106,0.05305000000000004,1.8622180664562788e-07,1780.1962997851833,0.24590475286073785,0.727363373059209,1.0930630074545369,0.00423862142099924,0.005966206686923539,0.01610947519695178
107,0.05355000000000004,1.8536493300736168e-07,1780.1556990598935,0.24626263585022076,0.7274927625646624,1.0930188410611743,0.004242315311784527,0.0059674441919964445,0.016108569646471903
108,0.05405000000000004,1.8452092313431491e-07,1780.115446217033,0.24662017930838193,0.7276220293154972,1.0929747165694226,0.00424596632677581,0.005968665720480231,0.016107676254978054
109,0.05455000000000004,1.8368947508983023e-07,1780.0755358374008,0.24697738371817368,0.7277511734863211,1.0929306339196814,0.004249575132672021,0.005969871554575016,0.016106794797635614
110,0.05505000000000004,1.828702966998137e-07,1780.0359626321274,0.24733424956163216,0.7278801952514099,1.092886593052462,0.004253142380183366,0.005971061969121417,0.016105925055670316
111,0.055550000000000044,1.820631051477023e-07,1779.9967214385383,0.2476907773198807,0.7280090947847094,1.092842593908389,0.0042566687045330585,0.005972237231847481,0.016105066816159114
112,0.056050000000000044,1.812676265922754e-07,1779.9578072161025,0.24804696747313104,0.7281378722598363,1.0927986364281996,0.004260154725954399,0.005973397603610428,0.016104219871826267
113,0.056550000000000045,1.804835958009053e-07,1779.9192150426559,0.24840282050068624,0.728266527850078,1.0927547205527426,0.004263601050146197,0.0059745433386210346,0.0161033840208534
114,0.057050000000000045,1.7971075582036364e-07,1779.8809401101344,0.24875833688094226,0.7283950617283951,1.092710846222979,0.004267008268831819,0.005975674684699121,0.016102559066668146
115,0.057550000000000046,1.7894885763859622e-07,1779.842977721298,0.24911351709139054,0.72852347406742,1.092667013379982,0.004270376960140833,0.0059767918834668496,0.01610174481777937
116,0.058050000000000046,1.781976598730438e-07,1779.8053232862453,0.2494683616086196,0.7286517650394593,1.0926232219649354,0.004273707689039147,0.005977895170555197,0.016100941087603928
117,0.058550000000000046,1.7745692848137886e-07,1779.7679723188146,0.24982287090831803,0.7287799348164942,1.0925794719191348,0.0042770010077902414,0.0059789847758178446,0.01610014769428901
118,0.05905000000000005,1.7672643646831484e-07,1779.7309204337091,0.25017704546527547,0.7289079835701808,1.0925357631839858,0.0042802574562873065,0.0059800609234996,0.01609936446056876
119,0.05955000000000005,1.7600596362667443e-07,1779.6941633430497,0.25053088575338595,0.7290359114718513,1.0924920957010051,0.004283477562502712,0.005981123832441068,0.016098591213595363
120,0.06005000000000005,1.7529529626724937e-07,1779.657696853834,0.25088439224564885,0.7291637186925146,1.0924484694118204,0.004286661842772124,0.005982173716226227,0.016097827784812602
121,0.06055000000000005,1.7459422699133216e-07,1779.621516864482,0.2512375654141719,0.7292914054028569,1.092404884258168,0.004289810802261624,0.005983210783388075,0.016097074009788145
122,0.06105000000000005,1.7390255443859463e-07,1779.585619362687,0.25159040573017294,0.7294189717732434,1.0923613401818955,0.00429292493519189,0.005984235237531912,0.016096329728106422
123,0.06155000000000005,1.732200830704118e-07,1779.5500004225387,0.25194291366398197,0.7295464179737178,1.092317837124959,0.004296004725208538,0.005985247277504764,0.016095594783228844
124,0.06205000000000005,1.7254662295948837e-07,1779.514656201868,0.25229508968504305,0.729673744174003,1.0922743750294241,0.004299050645717021,0.005986247097551047,0.016094869022364695
125,0.06255000000000005,1.7188198958242895e-07,1779.4795829399097,0.25264693426191714,0.7298009505435037,1.0922309538374666,0.004302063160163299,0.005987234887448491,0.016094152296357127
126,0.06305000000000005,1.7122600362128624e-07,1779.4447769550525,0.25299844786228304,0.7299280372513052,1.0921875734913693,0.004305042722302613,0.005988210832638378,0.01609344445957394
127,0.06355000000000005,1.7057849078918995e-07,1779.410234642151,0.2533496309529407,0.7300550044661747,1.0921442339335246,0.0043079897765600835,0.005989175114384108,0.016092745369778432
128,0.06405000000000005,1.6993928163019972e-07,1779.3759524710745,0.2537004839998121,0.7301818523565623,1.0921009351064332,0.004310904758157557,0.005990127909851549,0.016092054888057598
129,0.06455000000000005,1.693082113735639e-07,1779.3419269837352,0.25405100746794423,0.7303085810906016,1.092057676952703,0.004313788093539505,0.0059910693922856995,0.016091372878681117
130,0.06505000000000005,1.686851197494327e-07,1779.308154792765,0.2544012018215107,0.730435190836111,1.092014459415051,0.0043166402004859,0.005991999731083429,0.016090699209036156
131,0.06555000000000005,1.6806985084291264e-07,1779.2746325791857,0.25475106752381405,0.7305616817605932,1.0919712824363006,0.004319461488424479,0.005992919091929988,0.016090033749516536
132,0.06605000000000005,1.6746225294304618e-07,1779.2413570905499,0.25510060503728715,0.7306880540312367,1.0919281459593826,0.004322252358657258,0.005993827636906089,0.01608937637343373
133,0.06655000000000005,1.66862178395845e-07,1779.2083251392216,0.2554498148234964,0.7308143078149172,1.0918850499273358,0.004325013204563652,0.005994725524586059,0.01608872695693475
134,0.06705000000000005,1.6626948347023936e-07,1779.1755336004844,0.2557986973431423,0.7309404432781968,1.0918419942833044,0.0043277444118427115,0.005995612910147495,0.016088085378912247
135,0.06755000000000005,1.65684028218609e-07,1779.1429794110925,0.256147253056063,0.7310664605873262,1.09179897897054,0.0043304463586725265,0.005996489945452756,0.016087451520935343
136,0.06805000000000005,1.6510567635883917e-07,1779.1106595673182,0.256495482421235,0.731192359908244,1.0917560039324004,0.004333119415972145,0.0059973567791626456,0.01608682526715765
137,0.06855000000000006,1.645342951535455e-07,1779.0785711233323,0.2568433858967761,0.7313181414065789,1.0917130691123487,0.004335763947602965,0.005998213556829257,0.01608620650424075
138,0.06905000000000006,1.63969755274647e-07,1779.046711190328,0.25719096393994667,0.7314438052476497,1.0916701744539545,0.004338380310428355,0.00599906042094188,0.01608559512131194
139,0.06955000000000006,1.6341193072151658e-07,1779.0150769339725,0.2575382170071526,0.7315693515964659,1.091627319900893,0.0043409688547039246,0.005999897511079025,0.016084991009845735
140,0.07005000000000006,1.6286069868545112e-07,1778.9836655739543,0.25788514555394604,0.7316947806177281,1.091584505396944,0.004343529924060971,0.006000724963927691,0.016084394063641545
141,0.07055000000000006,1.6231593946435437e-07,1778.9524743819625,0.2582317500350288,0.7318200924758301,1.0915417308859932,0.004346063855801626,0.006001542913402641,0.016083804178729507
142,0.07105000000000006,1.617775363533396e-07,1778.9215006806967,0.25857803090425285,0.7319452873348583,1.0914989963120303,0.004348570980993597,0.006002351490699943,0.01608322125332407
143,0.07155000000000006,1.6124537554965947e-07,1778.890741842558,0.25892398861462373,0.7320703653585928,1.0914563016191499,0.004351051624631798,0.006003150824371337,0.016082645187762864
144,0.07205000000000006,1.6071934607450455e-07,1778.8601952879055,0.2592696236183014,0.732195326710508,1.0914136467515512,0.0043535061058881525,0.006003941040426144,0.016082075884426
145,0.07255000000000006,1.6019933966205554e-07,1778.829858484652,0.259614936366603,0.7323201715537736,1.091371031653536,0.004355934738101093,0.006004722262348534,0.01608151324771665
146,0.07305000000000006,1.5968525069151545e-07,1778.799728946478,0.2599599273100042,0.7324449000512557,1.0913284562695122,0.0043583378290391,0.006005494611202337,0.01608095718397883
147,0.07355000000000006,1.5917697610361218e-07,1778.7698042317559,0.2603045968981418,0.7325695123655164,1.0912859205439895,0.004360715681028251,0.006006258205691303,0.016080407601447497
148,0.07405000000000006,1.5867441531336403e-07,1778.7400819427558,0.2606489455798147,0.7326940086588147,1.0912434244215816,0.004363068591026344,0.006007013162201528,0.016079864410211815
149,0.07455000000000006,1.581774701420271e-07,1778.7105597242971,0.26099297380298736,0.7328183890931087,1.0912009678470058,0.004365396850808396,0.006007759594879017,0.016079327522153235
150,0.07505000000000006,1.5768604473644748e-07,1778.6812352629943,0.26133668201479004,0.7329426538300544,1.0911585507650807,0.004367700747038091,0.006008497615670008,0.016078796850910723
151,0.07555000000000006,1.5720004551582656e-07,1778.6521062856336,0.2616800706615221,0.7330668030310075,1.091116173120729,0.004369980561513153,0.006009227334416393,0.01607827231180648
152,0.07605000000000006,1.5671938108017873e-07,1778.6231705590674,0.26202314018865297,0.7331908368570235,1.0910738348589752,0.004372236571112635,0.006009948858855085,0.016077753821841012
153,0.07655000000000006,1.562439621603073e-07,1778.5944258887164,0.2623658910408249,0.7333147554688587,1.0910315359249454,0.004374469048021673,0.00601066229470571,0.016077241299624845
154,0.07705000000000006,1.557737015549339e-07,1778.5658701176544,0.26270832366185415,0.7334385590269719,1.0909892762638689,0.004376678259843834,0.006011367745721692,0.016076734665336753
155,0.07755000000000006,1.5530851406646047e-07,1778.5375011258539,0.26305043849473353,0.7335622476915226,1.0909470558210757,0.004378864469683557,0.006012065313731307,0.016076233840689434
156,0.07805000000000006,1.5484831643537535e-07,1778.5093168295823,0.26339223598163347,0.7336858216223736,1.090904874541997,0.004381027936199049,0.006012755098668822,0.016075738748902394
157,0.07855000000000006,1.5439302730120057e-07,1778.481315179933,0.2637337165639053,0.7338092809790923,1.0908627323721665,0.004383168913831431,0.006013437198661376,0.016075249314635033
158,0.07905000000000006,1.539425671310308e-07,1778.4534941626387,0.26407488068208146,0.733932625920949,1.0908206292572171,0.004385287652779016,0.006014111710034098,0.01607476546397858
159,0.07955000000000007,1.5349685817730457e-07,1778.4258517969067,0.26441572877587893,0.7340558566069196,1.0907785651428836,0.004387384399168972,0.006014778727377723,0.016074287124403307
160,0.08005000000000007,1.5305582442273529e-07,1778.398386134812,0.2647562612841999,0.7341789731956855,1.0907365399750015,0.0043894593951185855,0.0060154383435805855,0.01607381422473147
161,0.08055000000000007,1.5261939152918647e-07,1778.37109526064,0.26509647864513447,0.7343019758456341,1.090694553699505,0.004391512878809569,0.006016090649864388,0.0160733466951077
162,0.08105000000000007,1.521874868013932e-07,1778.3439772897557,0.26543638129596225,0.7344248647148606,1.0906526062624302,0.004393545084657924,0.006016735735849906,0.01607288446694802
