v,Cs_C,Cs_Mo,Cs_Mn,Cs_Si,T
0.02560000000000002,0.0028465180633739226,0.00949201870394298,0.003373163604402717,0.003497885902911497,1768.1937204547066
0.02610000000000002,0.0028523968140893906,0.00949350322872057,0.00337386965968845,0.0034987459250513,1768.1271486032538
0.02660000000000002,0.0028582718294704376,0.009494987992371173,0.0033745750772479653,0.0034996048447075677,1768.0607756720146
0.02710000000000002,0.0028641431054371967,0.009496472985642344,0.003375279857231057,0.003500462664400813,1767.994600759478
0.02760000000000002,0.0028700106379786474,0.00949795819935503,0.0033759839997926765,0.003501319386641485,1767.9286229696254
0.02810000000000002,0.002875874423151239,0.009499443624402823,0.003376687505093019,0.003502175013930537,1767.8628414118182
0.02860000000000002,0.002881734457078982,0.009500929251751548,0.0033773903732972135,0.0035030295487588348,1767.7972552008328
0.02910000000000002,0.0028875907359521553,0.009502415072438505,0.00337809260457531,0.003503882993607609,1767.7318634567555
0.029600000000000022,0.0028934432560274196,0.009503901077572393,0.0033787941991022964,0.0035047353509484744,1767.6666653050004
0.030100000000000023,0.0028992920136264636,0.009505387258331778,0.0033794951570581683,0.003505586623243357,1767.6016598762174
0.030600000000000023,0.0029051370051359163,0.009506873605965435,0.00338019547862758,0.003506436812944641,1767.5368463063016
0.031100000000000023,0.0029109782270067743,0.00950836011179173,0.0033808951640001464,0.0035072859224952557,1767.4722237363442
0.031600000000000024,0.0029168156757531016,0.009509846767197187,0.003381594213369999,0.003508133954328659,1767.40779131253
0.032100000000000024,0.002922649347952322,0.009511333563637113,0.0033822926269361088,0.0035089809108689446,1767.3435481862032
0.032600000000000025,0.002928479240244058,0.009512820492634145,0.003382990404901975,0.003509826794530814,1767.279493513744
0.033100000000000025,0.0029343053493298262,0.00951430754577818,0.003383687547475725,0.0035106716077197403,1767.2156264565904
0.033600000000000026,0.0029401276719722984,0.009515794714725719,0.0033843840548700792,0.003511515352832091,1767.1519461811522
0.034100000000000026,0.002945946204994725,0.009517281991199332,0.0033850799273020893,0.003512358032254853,1767.0884518588073
0.03460000000000003,0.002951760945280535,0.009518769366986915,0.0033857751649934136,0.003513199648366115,1767.0251426658415
0.03510000000000003,0.002957571889772749,0.009520256833941892,0.0033864697681699764,0.0035140402035347953,1766.9620177834609
0.03560000000000003,0.002963379035473246,0.009521744383981817,0.0033871637370621803,0.0035148797001207707,1766.899076397691
0.03610000000000003,0.002969182379442129,0.009523232009087943,0.0033878570719045485,0.0035157181404751217,1766.836317699353
0.03660000000000003,0.0029749819187977213,0.009524719701305811,0.0033885497729360583,0.0035165555269399454,1766.7737408840887
0.03710000000000003,0.0029807776507155413,0.009526207452743246,0.003389241840399677,0.0035173918618484896,1766.7113451522646
0.03760000000000003,0.0029865695724277342,0.009527695255570855,0.0033899332745428432,0.003518227147525232,1766.6491297089362
0.03810000000000003,0.0029923576812231124,0.009529183102021234,0.0033906240756167946,0.0035190613862858787,1766.5870937638795
0.03860000000000003,0.002998141974445715,0.009530670984388251,0.0033913142438770217,0.0035198945804376007,1766.5252365314548
0.03910000000000003,0.0030039224494951586,0.009532158895027069,0.003392003779583096,0.0035207267322787212,1766.4635572306604
0.03960000000000003,0.003009699103825691,0.009533646826353208,0.003392692682998426,0.0035215578440991107,1766.4020550850687
0.04010000000000003,0.0030154719349456353,0.009535134770842365,0.003393380954390577,0.0035223879181800494,1766.3407293227679
0.04060000000000003,0.003021240940417248,0.00953662272102962,0.0033940685940308185,0.003523216956794366,1766.2795791763817
0.04110000000000003,0.003027006117855767,0.00953811066950934,0.003394755602194391,0.003524044962206381,1766.21860388299
0.04160000000000003,0.0030327674649292613,0.00953959860893461,0.00339544197916038,0.003524871936672218,1766.1578026841119
0.04210000000000003,0.00303852497935789,0.009541086532016234,0.003396127725211642,0.0035256978824394166,1766.0971748256832
0.042600000000000034,0.0030442786589135722,0.009542574431523218,0.003396812840634729,0.0035265228017474313,1766.0367195580022
0.043100000000000034,0.0030500285014195645,0.009544062300281892,0.0033974973257200097,0.0035273466968273165,1765.9764361357347
0.043600000000000035,0.0030557745047497848,0.009545550131174918,0.00339818118076137,0.0035281695699019835,1765.9163238178414
0.044100000000000035,0.0030615166668285726,0.009547037917141786,0.003398864406056371,0.0035289914231862196,1765.8563818675827
0.044600000000000035,0.0030672549856298045,0.009548525651177529,0.0033995470019063598,0.003529812258886766,1765.796609552444
0.045100000000000036,0.0030729894591771654,0.009550013326333337,0.0034002289686159864,0.00353063207920215,1765.7370061441718
0.045600000000000036,0.003078720085542771,0.009551500935714633,0.003400910306493466,0.0035314508863229684,1765.6775709186613
0.04610000000000004,0.0030844468628476044,0.009552988472482085,0.00340159101585062,0.00353226868243199,1765.618303156001
0.04660000000000004,0.003090169789260301,0.009554475929850221,0.0034022710970024565,0.0035330854697037794,1765.5592021403947
0.04710000000000004,0.003095888862997366,0.009555963301087598,0.0034029505502676883,0.0035339012503052803,1765.500267160155
0.04760000000000004,0.003101604082322068,0.009557450579515991,0.0034036293759681733,0.0035347160263954503,1765.4414975076543
0.04810000000000004,0.0031073154455447207,0.009558937758510194,0.0034043075744291337,0.003535529800125561,1765.3828924793281
0.04860000000000004,0.0031130229510216924,0.009560424831497502,0.0034049851459791816,0.003536342573639096,1765.3244513756215
0.04910000000000004,0.003118726597155153,0.00956191179195746,0.003405662090950088,0.0035371543490718216,1765.2661735009544
0.04960000000000004,0.003124426382392548,0.009563398633420966,0.003406338409676862,0.00353796512855183,1765.2080581637056
0.05010000000000004,0.0031301223052266117,0.009564885349470713,0.003407014102497692,0.0035387749141997226,1765.1501046761978
0.05060000000000004,0.0031358143641942605,0.009566371933740195,0.0034076891697539763,0.003539583708128433,1765.0923123546352
0.05110000000000004,0.0031415025578769404,0.009567858379913162,0.0034083636117901886,0.0035403915124433984,1765.0346805191289
0.05160000000000004,0.003147186884899404,0.009569344681723812,0.003409037428953782,0.0035411983292424516,1764.977208493598
0.05210000000000004,0.003152867343930095,0.009570830832956049,0.003409710621595451,0.0035420041606161355,1764.9198956058165
0.05260000000000004,0.0031585439336801052,0.009572316827443137,0.0034103831900687675,0.003542809008647557,1764.8627411873238
0.05310000000000004,0.0031642166529030342,0.00957380265906697,0.003411055134730335,0.003543612875412428,1764.8057445734228
0.05360000000000004,0.003169885500394978,0.009575288321758732,0.003411726455939706,0.0035444157629791417,1764.7489051031976
0.054100000000000044,0.003175550474993299,0.009576773809497285,0.0034123971540592894,0.0035452176734088554,1764.692222119399
0.054600000000000044,0.0031812115755770324,0.00957825911630964,0.003413067229454506,0.003546018608755289,1764.635694968497
0.055100000000000045,0.0031868688010659647,0.009579744236270192,0.0034137366824934247,0.003546818571065275,1764.5793230005931
0.055600000000000045,0.003192522150420596,0.009581229163500467,0.003414405513547125,0.0035476175623783356,1764.5231055694533
0.056100000000000046,0.0031981716226416124,0.009582713892168793,0.003415073722989428,0.003548415584726727,1764.4670420324449
0.056600000000000046,0.003203817216769498,0.009584198416489897,0.003415741311196814,0.003549212640135831,1764.4111317505126
0.05710000000000005,0.0032094589318841563,0.009585682730724632,0.0034164082785485507,0.003550008730623858,1764.3553740881641
0.05760000000000005,0.0032150967671046634,0.009587166829179318,0.0034170746254266705,0.003550803858202105,1764.2997684134498
0.05810000000000005,0.003220730721588832,0.009588650706205959,0.003417740352215774,0.0035515980248748582,1764.2443140979242
0.05860000000000005,0.0032263607945329223,0.009590134356201449,0.0034184054593031287,0.0035523912326393308,1764.189010516647
0.05910000000000005,0.0032319869851709566,0.00959161777360719,0.003419069947078645,0.0035531834834861154,1764.1338570481062
0.05960000000000005,0.00323760929277485,0.009593100952908941,0.003419733815934705,0.0035539747793987067,1764.0788530742507
0.06010000000000005,0.003243227716653679,0.009594583888636654,0.003420397066266339,0.003554765122353976,1764.0239979804333
0.06060000000000005,0.0032488422561537246,0.009596066575363717,0.003421059698471026,0.0035555545143217803,1763.9692911554257
0.06110000000000005,0.0032544529106575794,0.009597549007706803,0.0034217217129488124,0.003556342957265475,1763.914731991322
0.06160000000000005,0.0032600596795843307,0.009599031180325873,0.0034223831101021125,0.003557130453141479,1763.8603198835954
0.06210000000000005,0.0032656625623891404,0.009600513087923285,0.0034230438903358677,0.0035579170038996188,1763.80605423105
0.06260000000000004,0.0032712615585623354,0.009601994725243616,0.0034237040540572453,0.0035587026114832195,1763.7519344357352
0.06310000000000004,0.0032768566676298566,0.009603476087073688,0.0034243636016760394,0.0035594872778288225,1763.6979599030215
0.06360000000000005,0.0032824478891526634,0.009604957168242077,0.0034250225336042496,0.003560271004866399,1763.6441300415308
0.06410000000000005,0.003288035222726192,0.00960643796361844,0.003425680850256141,0.003561053794519539,1763.5904442631074
0.06460000000000005,0.003293618667980064,0.009607918468113841,0.0034263385520484483,0.0035618356487051874,1763.5369019827854
0.06510000000000005,0.0032991982245782333,0.009609398676679723,0.00342699563939992,0.003562616569333814,1763.483502618829
0.06560000000000005,0.0033047738922180967,0.009610878584308384,0.003427652112731851,0.0035633965583095357,1763.4302455926418
0.06610000000000005,0.0033103456706303287,0.009612358186031766,0.0034283079724675095,0.0035641756175301097,1763.377130328754
0.06660000000000005,0.003315913559578852,0.009613837476922068,0.003428963219032516,0.003564953748886713,1763.3241562548508
0.06710000000000005,0.003321477558860327,0.009615316452091006,0.003429617852854469,0.0035657309542645355,1763.271322801715
0.06760000000000005,0.0033270376683036556,0.009616795106689236,0.003430271874363298,0.0035665072355421075,1763.218629403193
0.06810000000000005,0.0033325938877699604,0.009618273435906433,0.003430925283990936,0.0035672825945919193,1763.166075496183
0.06860000000000005,0.0033381462171523926,0.009619751434971196,0.003431578082171364,0.0035680570332801407,1763.1136605206664
0.06910000000000005,0.003343694656375404,0.009621229099150185,0.003432230269340771,0.0035688305534667445,1763.0613839196008
0.06960000000000005,0.003349239205394743,0.00962270642374815,0.0034328818459373107,0.0035696031570055958,1763.0092451389482
0.07010000000000005,0.0033547798641972446,0.009624183404107953,0.0034335328124010162,0.0035703748457443308,1762.9572436276744
0.07060000000000005,0.003360316632800173,0.009625660035609468,0.003434183169174178,0.0035711456215245345,1762.9053788376623
0.07110000000000005,0.0033658495112513357,0.009627136313670006,0.0034348329167008225,0.0035719154861816476,1762.8536502237591
0.07160000000000005,0.003371378499628649,0.009628612233744017,0.003435482055427044,0.0035726844415452344,1762.802057243732
0.07210000000000005,0.0033769035980398456,0.009630087791322302,0.003436130585800801,0.0035734524894387326,1762.75059935824
0.07260000000000005,0.0033824248066220645,0.009631562981932065,0.0034367785082719017,0.003574219631679464,1762.6992760308112
0.07310000000000005,0.0033879421255418596,0.009633037801136989,0.0034374258232922118,0.0035749858700789795,1762.6480867278558
0.07360000000000005,0.0033934555549947156,0.009634512244536163,0.0034380725313152404,0.003575751206442972,1762.5970309186048
0.07410000000000005,0.0033989650952047433,0.009635986307764343,0.003438718632796407,0.0035765156425710126,1762.5461080751084
0.07460000000000006,0.003404470746424624,0.009637459986491705,0.003439364128192885,0.003577279180257073,1762.4953176722381
0.07510000000000006,0.003409972508935209,0.009638933276423753,0.0034400090179637728,0.0035780418212889463,1762.4446591876394
0.07560000000000006,0.0034154703830452846,0.009640406173300078,0.003440653302569792,0.003578803567448986,1762.3941321017305
0.07610000000000006,0.003420964369091093,0.009641878672895305,0.003441296982473385,0.003579564420513621,1762.343735897648
0.07660000000000006,0.0034264544674366096,0.009643350771018168,0.0034419400581387756,0.0035803243822534326,1762.2934700613043
0.07710000000000006,0.003431940678472727,0.009644822463511633,0.003442582530031983,0.0035810834544334606,1762.2433340812904
0.07760000000000006,0.0034374230026172534,0.009646293746252055,0.0034432243986204643,0.0035818416388129722,1762.1933274488983
0.07810000000000006,0.0034429014403147204,0.00964776461514971,0.003443865664373499,0.00358259893714557,1762.1434496581005
0.07860000000000006,0.003448375992035936,0.009649235066147694,0.0034445063277619655,0.0035833553511792956,1762.093700205514
0.07910000000000006,0.0034538466582779022,0.009650705095222412,0.003445146389258255,0.003584110882656465,1762.044078590408
0.07960000000000006,0.0034593134395635274,0.009652174698383068,0.0034457858493365354,0.0035848655333139815,1761.9945843146727
0.08010000000000006,0.0034647763364413563,0.009653643871671263,0.00344642470847239,0.0035856193048830354,1761.945216882804
0.08060000000000006,0.0034702353494853403,0.009655112611160867,0.0034470629671430487,0.0035863721990893995,1761.8959758018789
0.08110000000000006,0.0034756904792945784,0.009656580912957855,0.003447700625827168,0.0035871242176533876,1761.8468605815463
0.08160000000000006,0.003481141726493227,0.009658048773200104,0.003448337685004995,0.003587875362289684,1761.7978707340326
0.08210000000000006,0.0034865890917298494,0.009659516188056877,0.0034489741451581707,0.0035886256347077996,1761.7490057740592
0.08260000000000006,0.0034920325756779527,0.009660983153729102,0.0034496100067700555,0.003589375036611571,1761.700265218924
0.08310000000000006,0.0034974721790346063,0.009662449666448185,0.0034502452703251683,0.0035901235696996422,1761.6516485883515
0.08360000000000006,0.0035029079025216624,0.009663915722477231,0.003450879936309574,0.003590871235665118,1761.6031554046508
0.08410000000000006,0.003508339746884267,0.009665381318109477,0.003451514005210781,0.0035916180361959976,1761.55478519254
0.08460000000000006,0.0035137677128910865,0.00966684644966855,0.0034521474775176925,0.00359236397297474,1761.5065374791945
0.08510000000000006,0.0035191918013344355,0.00966831111350863,0.0034527803537204456,0.003593109047678714,1761.4584117942607
0.08560000000000006,0.0035246120130295834,0.009669775306013808,0.003453412634310804,0.003593853261979862,1761.4104076697945
0.08610000000000007,0.003530028348814499,0.009671239023597488,0.003454044319781619,0.003594596617545162,1761.3625246402355
0.08660000000000007,0.003535440809550206,0.009672702262703257,0.0034546754106272093,0.0035953391160360995,1761.3147622424603
0.08710000000000007,0.0035408493961199155,0.009674165019803664,0.003455305907343113,0.0035960807591090796,1761.2671200156997
0.08760000000000007,0.0035462541094292387,0.009675627291400373,0.00345593581042622,0.003596821548415406,1761.219597501547
0.08810000000000007,0.0035516549504057593,0.009677089074024217,0.003456565120374706,0.0035975614856013,1761.1721942439488
0.08860000000000007,0.0035570519199988773,0.009678550364234293,0.0034571938376878448,0.0035983005723077524,1761.1249097891773
0.08910000000000007,0.0035624450191796054,0.009680011158618468,0.0034578219628663464,0.0035990388101707327,1761.0777436858193
0.08960000000000007,0.0035678342489405125,0.009681471453792856,0.00345844949641199,0.0035997762008211543,1761.030695484779
0.09010000000000007,0.0035732196102953133,0.009682931246401683,0.0034590764388278228,0.0036005127458848788,1760.9837647392453
0.09060000000000007,0.003578601104278649,0.009684390533116873,0.00345970279061808,0.0036012484469827577,1760.9369510046645
0.09110000000000007,0.0035839787319459715,0.00968584931063809,0.0034603285522881604,0.0036019833057307216,1760.8902538387435
0.09160000000000007,0.0035893524943735786,0.00968730757569245,0.003460953724344452,0.0036027173237397157,1760.8436728014556
0.09210000000000007,0.00359472239265793,0.009688765325034333,0.0034615783072947815,0.0036034505026157717,1760.7972074549732
0.09260000000000007,0.0036000884279158377,0.009690222555445258,0.003462202301647871,0.003604182843959851,1760.7508573637106
0.09310000000000007,0.0036054506012841146,0.00969167926373339,0.003462825707913614,0.0036049143493682326,1760.704622094269
0.09360000000000007,0.003610808913919387,0.009693135446733652,0.003463448526602933,0.003605645020432272,1760.6585012154303
0.09410000000000007,0.003616163366998013,0.009694591101307628,0.0034640707582279003,0.0036063748587384322,1760.6124942981733
0.09460000000000007,0.0036215139617157715,0.00969604622434301,0.0034646924033015962,0.003607103865868356,1760.5666009156153
0.09510000000000007,0.003626860699287633,0.009697500812753458,0.0034653134623381415,0.003607832043398886,1760.5208206430214
0.09560000000000007,0.003632203580947696,0.009698954863478625,0.0034659339358527317,0.00360855939290223,1760.4751530577896
0.09610000000000007,0.0036375426079491837,0.009700408373484124,0.0034665538243614045,0.003609285915945581,1760.429597739462
0.09660000000000007,0.003642877781563845,0.009701861339760944,0.003467173128381478,0.0036100116140916506,1760.3841542696641
0.09710000000000008,0.003648209103081779,0.009703313759324947,0.003467791848430909,0.003610736488898335,1760.3388222320868
0.09760000000000008,0.003653536573811956,0.009704765629217927,0.0034684099850288788,0.0036114605419188344,1760.2936012125601
0.09810000000000008,0.003658860195081023,0.009706216946506085,0.0034690275386954185,0.003612183774701734,1760.2484907989221
0.09860000000000008,0.003664179968234103,0.009707667708280724,0.003469644509951524,0.003612906188790843,1760.203490581125
0.09910000000000008,0.00366949589463371,0.009709117911657492,0.0034702608993190218,0.0036136277857255384,1760.1586001510864
0.09960000000000008,0.0036748079756603875,0.009710567553776897,0.0034708767073207106,0.0036143485670404683,1760.113819102816
0.10010000000000008,0.0036801162127120322,0.009712016631803209,0.0034714919344803505,0.003615068534265716,1760.0691470323159
0.10060000000000008,0.0036854206072037864,0.009713465142925017,0.0034721065813224134,0.0036157876889269477,1760.0245835375663
0.10110000000000008,0.0036907211605681557,0.009714913084355027,0.003472720648372361,0.0036165060325449526,1759.9801282185858
0.10160000000000008,0.0036960178742545756,0.009716360453329333,0.003473334136156482,0.003617223566636438,1759.9357806773332
0.10210000000000008,0.00370131074972919,0.009717807247107838,0.003473947045201843,0.0036179402927133,1759.891540517748
0.10260000000000008,0.0037065997884748627,0.009719253462973712,0.0034745593760364037,0.0036186562122830835,1759.8474073457064
0.10310000000000008,0.003711884991990974,0.00972069909823334,0.0034751711291889057,0.0036193713268488003,1759.8033807690342
0.10360000000000008,0.0037171663617934295,0.009722144150216275,0.0034757823051888466,0.0036200856379091234,1759.759460397508
0.10410000000000008,0.0037224438994139645,0.009723588616274979,0.003476392904566583,0.0036207991469583032,1759.7156458427835
0.10460000000000008,0.0037277176064006356,0.00972503249378456,0.0034770029278531622,0.0036215118554860505,1759.671936718449
0.10510000000000008,0.0037329874843172015,0.009726475780142681,0.003477612375580442,0.003622223764977957,1759.6283326399653
0.10560000000000008,0.003738253534743191,0.009727918472769388,0.0034782212482809775,0.003622934876915004,1759.584833224685
0.10610000000000008,0.003743515759273857,0.00972936056910736,0.003478829546488074,0.0036236451927739314,1759.541438091857
0.10660000000000008,0.003748774159519469,0.009730802066620851,0.003479437270735843,0.0036243547140272815,1759.4981468625267
0.10710000000000008,0.0037540287371059674,0.009732242962796313,0.0034800444215589443,0.0036250634421431064,1759.4549591596444
0.10760000000000008,0.0037592794936740785,0.009733683255141842,0.003480650999492779,0.003625771378585278,1759.4118746079628
0.10810000000000008,0.0037645264308797284,0.0097351229411873,0.0034812570050734965,0.003626478524813417,1759.3688928340794
0.10860000000000009,0.003769769550393539,0.009736562018484045,0.003481862438837883,0.0036271848822828807,1759.3260134663894
0.10910000000000009,0.003775008853900718,0.009738000484604357,0.0034824673013233542,0.0036278904524447695,1759.2832361350902
0.10960000000000009,0.0037802443431012036,0.009739438337142267,0.003483071593067927,0.0036285952367461224,1759.2405604721882
0.11010000000000009,0.003785476019709049,0.00974087557371239,0.0034836753146104253,0.003629299236629607,1759.1979861114469
0.11060000000000009,0.003790703885452819,0.009742312191950282,0.003484278466490079,0.003630002453533837,1759.1555126884173
0.11110000000000009,0.0037959279420749096,0.009743748189512291,0.003484881049246848,0.0036307048888933203,1759.113139840393
0.11160000000000009,0.0038011481913318656,0.00974518356407544,0.003485483063421332,0.0036314065441382624,1759.0708672064375
0.11210000000000009,0.0038063646349938886,0.009746618313336737,0.0034860845095545474,0.0036321074206949197,1759.0286944273232
0.11260000000000009,0.0038115772748450122,0.009748052435013928,0.0034866853881882843,0.0036328075199854367,1758.9866211455735
0.11310000000000009,0.0038167861126828045,0.009749485926844765,0.0034872856998647366,0.003633506843427824,1758.9446470054309
0.11360000000000009,0.003821991150317855,0.009750918786586639,0.003487885445126764,0.003634205392436112,1758.9027716527928
0.11410000000000009,0.003827192389574602,0.009752351012017452,0.003488484624517696,0.003634903168420199,1758.860994735327
0.11460000000000009,0.00383238983229026,0.009753782600934114,0.0034890832385813257,0.0036356001727859658,1758.8193159023367
0.11510000000000009,0.003837583480315122,0.009755213551153497,0.0034896812878622498,0.003636296406935399,1758.777734804816
0.11560000000000009,0.0038427733355122697,0.009756643860511874,0.003490278772905275,0.003636991872266465,1758.7362510954088
0.11610000000000009,0.003847959399757829,0.009758073526864731,0.003490875694255816,0.003637686570172981,1758.6948644284564
0.11660000000000009,0.0038531416749402318,0.009759502548086585,0.003491472052459734,0.0036383805020451603,1758.6535744598978
0.11710000000000009,0.0038583201629604426,0.00976093092207123,0.0034920678480635107,0.0036390736692689554,1758.612380847325
0.1176000000000001,0.0038634948657318203,0.009762358646731051,0.0034926630816138828,0.0036397660732265225,1758.5712832499535
0.1181000000000001,0.003868665785180069,0.009763785719997465,0.0034932577536582426,0.0036404577152962148,1758.5302813286237
0.1186000000000001,0.0038738329232428184,0.009765212139820238,0.0034938518647442754,0.003641148596852333,1758.4893747457695
0.1191000000000001,0.003878996281869922,0.00976663790416794,0.003494445415420232,0.0036418387192654338,1758.448563165439
0.1196000000000001,0.0038841558630228735,0.009768063011027119,0.0034950384062346373,0.0036425280839021325,1758.4078462532548
0.1201000000000001,0.003889311668674975,0.009769487458402793,0.003495630837736575,0.003643216692125288,1758.3672236764053
0.1206000000000001,0.003894463700811122,0.009770911244317811,0.0034962227104755176,0.003643904545293901,1758.3266951036549
0.1211000000000001,0.0038996119614278547,0.009772334366813466,0.0034968140250012333,0.003644591644763208,1758.286260205351
0.1216000000000001,0.0039047564525330003,0.009773756823948414,0.0034974047818639906,0.0036452779918845894,1758.245918653364
0.1221000000000001,0.0039098971761456335,0.009775178613799207,0.003497994981614349,0.003645963588005676,1758.2056701211086
0.1226000000000001,0.0039150341342960165,0.009776599734460208,0.003498584624803385,0.0036466484344704637,1758.1655142835339
0.1231000000000001,0.003920167329025534,0.00977802018404272,0.003499173711982267,0.0036473325326189933,1758.1254508171216
0.1236000000000001,0.0039252967623862834,0.009779439960675915,0.0034997622437027854,0.0036480158837878178,1758.0854793998462
0.1241000000000001,0.003930422436441371,0.009780859062505837,0.00350035022051699,0.0036486984893095843,1758.0455997112006
0.1246000000000001,0.0039355443532644524,0.009782277487695721,0.0035009376429771615,0.0036493803505134375,1758.0058114321594
0.1251000000000001,0.0039406625149399225,0.009783695234425944,0.003501524511636008,0.0036500614687245323,1757.9661142452112
0.1256000000000001,0.003945776923562681,0.009785112300893573,0.0035021108270465013,0.0036507418452648367,1757.9265078343085
