,v,T,kv_C,kv_Mo,kv_Mn,kv_Si
50,0.25010000000000016,1766.2513393905035,0.32493400527957766,0.7789776817854572,0.7749780017598592,0.7381009519238461
51,0.25510000000000016,1766.1625126757003,0.3276232969484504,0.7798581786311848,0.7758744323161502,0.7391442912915307
52,0.26010000000000016,1766.0734492498402,0.3302912467264503,0.780731687961273,0.7767637489088167,0.740179350845171
53,0.26510000000000017,1765.9841678218468,0.3329381076594736,0.781598292625089,0.7776460358864913,0.7412062287566201
54,0.2701000000000002,1765.8946863630347,0.33556412880875525,0.7824580741673884,0.7785213762695851,0.7422250216518383
55,0.2751000000000002,1765.8050221380622,0.3381695553289939,0.7833111128538939,0.7793898517763314,0.7432358246412047
56,0.2801000000000002,1765.71519173438,0.340754628544645,0.7841574876962738,0.780251542848215,0.7442387313491133
57,0.2851000000000002,1765.625211090262,0.34331958602443396,0.7849972764765388,0.7811065286748115,0.7452338339428839
58,0.2901000000000002,1765.535095521498,0.3458646616541354,0.7858305557708706,0.7819548872180451,0.7462212231609953
59,0.2951000000000002,1765.444859746822,0.34839008570766744,0.7866574009728978,0.7827966952358892,0.7472009883406687
60,0.3001000000000002,1765.354517912147,0.35089608491654495,0.7874778863164372,0.7836320283055149,0.7481732174448119
61,0.3051000000000002,1765.264083613673,0.35338288253773664,0.788292084897709,0.7844609608459123,0.7491379970883458
62,0.3101000000000002,1765.173569919926,0.355850698419968,0.7891000686970461,0.7852835661399893,0.7500954125639263
63,0.3151000000000002,1765.0829893927892,0.358299749068512,0.7899019086001065,0.7860999163561707,0.7510455478670824
64,0.3201000000000002,1764.992354107578,0.360730247708507,0.7906976744186047,0.7869100825695022,0.7519884857207787
65,0.3251000000000002,1764.90167567221,0.36314240434684186,0.7914874349105728,0.7877141347822807,0.7529243075994265
66,0.3301000000000002,1764.8109652455164,0.36553642583264423,0.7922712578001655,0.7885121419442147,0.7538530937523494
67,0.33510000000000023,1764.7202335547404,0.36791251591641083,0.793049209797019,0.789304171972137,0.7547749232267247
68,0.34010000000000024,1764.629490912265,0.37027087530781294,0.793821356615178,0.7900902917692709,0.7556898738900082
69,0.34510000000000024,1764.538747231608,0.3726117017322133,0.7945877629915992,0.7908705672440712,0.7565980224518624
70,0.35010000000000024,1764.4480120427218,0.37493518998592706,0.7953484927042442,0.7916450633286423,0.7574994444855936
71,0.35510000000000025,1764.357294506633,0.3772415319902591,0.796103608589772,0.7924138439967531,0.7583942144491183
72,0.36010000000000025,1764.2666034294555,0.37953091684434975,0.7968531725608412,0.7931769722814499,0.7592824057054628
73,0.36510000000000026,1764.1759472758051,0.3818035308768589,0.7975972456230314,0.7939345102922863,0.7601640905428175
74,0.37010000000000026,1764.0853341816508,0.38405955769651856,0.7983358878913949,0.7946865192321728,0.7610393401941463
75,0.37510000000000027,1763.9947719666213,0.38629917824158255,0.7990691586066468,0.7954330594138609,0.7619082248563742
76,0.38010000000000027,1763.9042681458027,0.3885225708282009,0.7997971161510036,0.796174190276067,0.7627708137091515
77,0.3851000000000003,1763.8138299410434,0.3907299111977476,0.8005198180636778,0.7969099703992493,0.763627174933218
78,0.3901000000000003,1763.7234642917963,0.39292137256312504,0.8012373210560392,0.7976404575210416,0.7644773757283648
79,0.3951000000000003,1763.6331778655149,0.39509712565407507,0.8019496810264497,0.7983657085513585,0.7653214823310158
80,0.4001000000000003,1763.5429770676265,0.39725733876151714,0.8026569530747805,0.7990857795871723,0.7661595600314263
81,0.4051000000000003,1763.4528680511035,0.39940217778094095,0.803359191516618,0.7998007259269804,0.7669916731905203
82,0.4101000000000003,1763.3628567256485,0.4015318062548756,0.8040564498971705,0.8005106020849585,0.7678178852563647
83,0.4151000000000003,1763.2729487665122,0.40364638541445846,0.804748781004876,0.8012154618048196,0.7686382587802983
84,0.4201000000000003,1763.1831496229618,0.40574607422012543,0.8054362368847264,0.8019153580733751,0.769452855432716
85,0.4251000000000003,1763.0934645264126,0.4078310294014456,0.8061188688513087,0.8026103431338153,0.7702617360185251
86,0.4301000000000003,1763.0038984982436,0.40990140549611925,0.8067967275015734,0.8033004684987064,0.7710649604922732
87,0.4351000000000003,1762.9144563573032,0.4119573548881612,0.8074698627273361,0.8039857849627204,0.7718625879729637
88,0.4401000000000003,1762.8251427271261,0.41399902784528864,0.8081383237275189,0.8046663426150962,0.7726546767585584
89,0.44510000000000033,1762.735962042871,0.4160265725555326,0.8088021590201371,0.8053421908518443,0.7734412843401842
90,0.45010000000000033,1762.64691855799,0.4180401351630923,0.8094614164540377,0.8060133783876974,0.7742224674160403
91,0.45510000000000034,1762.5580163506422,0.42003985980345004,0.8101161432203973,0.8066799532678167,0.7749982819050238
92,0.46010000000000034,1762.4692593298673,0.42202588863776463,0.810766385863982,0.8073419628792549,0.7757687829600712
93,0.46510000000000035,1762.3806512415194,0.42399836188656076,0.8114121902941779,0.807999453962187,0.77653402498123
94,0.47010000000000035,1762.2921956739817,0.4259574178627305,0.8120536017957962,0.8086524726209101,0.7772940616284606
95,0.47510000000000036,1762.203896063664,0.42790319300386426,0.8126906650396584,0.8093010643346215,0.7780489458341808
96,0.48010000000000036,1762.115755700297,0.4298358219039255,0.8133234240929668,0.8099452739679751,0.778798729815553
97,0.48510000000000036,1762.0277777320287,0.43175543734428673,0.8139519224294661,0.8105851457814289,0.7795434650865263
98,0.49010000000000037,1761.939965170332,0.4336621703241394,0.8145762029394001,0.8112207234413797,0.7802832024696329
99,0.4951000000000004,1761.8523208947322,0.4355561500902951,0.8151963079392683,0.8118520500300984,0.7810179921075514
100,0.5001000000000003,1761.7648476573622,0.43743750416638905,0.815812279181388,0.812479168055463,0.7817478834744351
101,0.5051000000000003,1761.6775480873482,0.439306358381503,0.8164241578632649,0.8131021194605009,0.7824729253870174
102,0.5101000000000003,1761.5904246950408,0.4411628368982188,0.8170319846367791,0.8137209456327396,0.7831931660154956
103,0.5151000000000003,1761.5034798760885,0.4430070622401163,0.817635799617187,0.8143356874133721,0.7839086528941985
104,0.5201000000000003,1761.4167159153674,0.4448391553187292,0.8182356423919479,0.8149463851062431,0.7846194329320441
105,0.5251000000000003,1761.3301349907683,0.44665923545997,0.8188315520293752,0.8155530784866566,0.7853255524227919
106,0.5301000000000003,1761.2437391768503,0.44846742043003734,0.8194235670871185,0.8161558068100124,0.7860270570550945
107,0.5351000000000004,1761.1575304483622,0.45026382646081703,0.8200117256204807,0.8167546088202724,0.7867239919223504
108,0.5401000000000004,1761.071510683641,0.4520485682747875,0.820596065190572,0.8173495227582626,0.7874164015323681
109,0.5451000000000004,1760.9856816678885,0.4538217591094429,0.8211766228723061,0.8179405863698143,0.7881043298168403
110,0.5501000000000004,1760.9000450963354,0.4555835107412426,0.8217534352622412,0.8185278369137475,0.7887878201406361
111,0.5551000000000004,1760.8146025772915,0.45733393350909923,0.822326538486271,0.8191113111696998,0.7894669153109126
112,0.5601000000000004,1760.7293556350917,0.4590731363374144,0.8228959682071663,0.8196910454458048,0.7901416575860523
113,0.5651000000000004,1760.644305712939,0.4608012267586737,0.8234617596319724,0.8202670755862245,0.7908120886844291
114,0.5701000000000004,1760.5594541756486,0.4625183109356093,0.8240239475192663,0.8208394369785363,0.7914782497930068
115,0.5751000000000004,1760.4748023122966,0.4642244936829409,0.8245825661862739,0.8214081645609804,0.792140181575773
116,0.5801000000000004,1760.3903513387797,0.4659198784887034,0.8251376495158534,0.8219732928295679,0.7927979241820139
117,0.5851000000000004,1760.3061024002857,0.46760456753517143,0.8256892309633462,0.822534855845057,0.7934515172544319
118,0.5901000000000004,1760.2220565736793,0.4692786617193888,0.8262373435632979,0.8230928872397962,0.7941009999371108
119,0.5951000000000004,1760.1382148698076,0.4709422606733122,0.8267820199360543,0.8236474202244375,0.7947464108833303
120,0.6001000000000004,1760.054578235727,0.4725954627835762,0.8273232922942316,0.8241984875945254,0.7953877882632336
121,0.6051000000000004,1759.9711475568538,0.4742383652108904,0.8278611924490686,0.8247461217369634,0.7960251697713537
122,0.6101000000000004,1759.887923659045,0.4758710639090741,0.8283957518166574,0.825290354636358,0.7966585926339979
123,0.6151000000000004,1759.8049073106056,0.47749365364373736,0.8289270014240605,0.8258312178812459,0.7972880936164944
124,0.6201000000000004,1759.7220992242312,0.4791062280106168,0.8294549719153139,0.8263687426702057,0.7979137090303069
125,0.6251000000000004,1759.6395000588846,0.4807088794535722,0.8299796935573196,0.8269029598178573,0.798535474740016
126,0.6301000000000004,1759.5571104216108,0.48230169928225275,0.8305011962456291,0.8274338997607509,0.7991534261701736
127,0.6351000000000004,1759.4749308692894,0.4838847776894381,0.8310195095101217,0.827961592563146,0.7997675983120299
128,0.6401000000000004,1759.3929619103333,0.4854582037680631,0.8315346625205781,0.8284860679226878,0.8003780257301385
129,0.6451000000000005,1759.3112040063254,0.4870220655279316,0.8320466840921525,0.8290073551759771,0.8009847425688408
130,0.6501000000000005,1759.2296575736075,0.4885764499121267,0.8325556026907461,0.8295254833040422,0.8015877825586328
131,0.6551000000000005,1759.148322984812,0.4901214428131232,0.8330614464382817,0.8300404809377078,0.8021871790224157
132,0.6601000000000005,1759.0672005703468,0.4916571290886093,0.8335642431178845,0.8305523763628698,0.8027829648816337
133,0.6651000000000005,1758.9862906198296,0.49318359257702254,0.8340640201789683,0.8310611975256741,0.8033751726623025
134,0.6701000000000005,1758.905593383477,0.49470091611280775,0.834560804742231,0.8315669720376025,0.8039638345009281
135,0.6751000000000005,1758.8251090734464,0.49620918154140065,0.835054623604561,0.8320697271804669,0.8045489821503194
136,0.6801000000000005,1758.7448378651375,0.4977084697339446,0.8355455032438546,0.832569489911315,0.8051306469852986
137,0.6851000000000005,1758.6647798984475,0.49919886060174484,0.8360334698237494,0.8330662868672483,0.8057088600083081
138,0.6901000000000005,1758.5849352789903,0.500680433110467,0.8365185491982724,0.8335601443701556,0.8062836518549198
139,0.6951000000000005,1758.5053040792727,0.5021532652940831,0.8370007669164061,0.8340510884313611,0.806855052799245
140,0.7001000000000005,1758.4258863398354,0.5036174342685726,0.8374801482265749,0.834539144756191,0.8074230927592495
141,0.7051000000000005,1758.346682070355,0.5050730162453817,0.837956718081051,0.8350243387484605,0.8079878013019764
142,0.7101000000000005,1758.2676912507131,0.5065200865446466,0.8384305011402843,0.8355066955148822,0.8085492076486755
143,0.7151000000000005,1758.18891383203,0.5079587196081863,0.8389015217771559,0.8359862398693955,0.8091073406798438
144,0.7201000000000005,1758.1103497376655,0.5093889890122669,0.8393698040811581,0.8364629963374224,0.809662228940178
145,0.7251000000000005,1758.031998864188,0.5108109674801462,0.8398353718625008,0.8369369891600487,0.8102139006434409
146,0.7301000000000005,1757.9538610823126,0.5122247268943992,0.8402982486561471,0.837408242298133,0.8107623836772441
147,0.7351000000000005,1757.8759362378105,0.5136303383090314,0.8407584577257795,0.8378767794363439,0.811307705607746
148,0.7401000000000005,1757.798224152388,0.5150278719613817,0.8412160220676973,0.8383426239871273,0.8118498936842711
149,0.7451000000000005,1757.7207246245387,0.5164173972838234,0.8416709644146467,0.8388057990946077,0.8123889748438484
150,0.7501000000000005,1757.6434374303694,0.5177989829152622,0.8421233072395864,0.8392663276384207,0.8129249757156733
151,0.7551000000000005,1757.5663623243981,0.5191726967124382,0.842573072759387,0.8397242322374795,0.8134579226254915
152,0.7601000000000006,1757.48949904033,0.5205386057610365,0.8430202829384694,0.8401795352536788,0.8139878415999092
153,0.7651000000000006,1757.4128472918046,0.5218967763866071,0.8434649594923801,0.8406322587955356,0.8145147583706306
154,0.7701000000000006,1757.3364067731247,0.5232472741653015,0.8439071238913056,0.8410824247217671,0.8150386983786226
155,0.7751000000000006,1757.2601771599586,0.5245901639344264,0.8443467973635289,0.8415300546448089,0.8155596867782098
156,0.7801000000000006,1757.184158110022,0.5259255098028203,0.844784000898826,0.8419751699342735,0.8160777484410989
157,0.7851000000000006,1757.1083492637379,0.5272533751610555,0.8452187552518067,0.8424177917203518,0.8165929079603383
158,0.7901000000000006,1757.0327502448774,0.5285738226914699,0.8456510809451987,0.8428579408971566,0.8171051896542093
159,0.7951000000000006,1756.9573606611787,0.5298869143780293,0.8460809982730768,0.8432956381260098,0.8176146175700519
160,0.8001000000000006,1756.8821801049478,0.5311927115160271,0.8465085273040387,0.8437309038386758,0.8181212154880285
161,0.8051000000000006,1756.8072081536407,0.5324912747216223,0.8469336878843278,0.8441637582405407,0.8186250069248241
162,0.8101000000000006,1756.732444370427,0.5337826639412189,0.8473564996409039,0.8445942213137396,0.8191260151372852
163,0.8151000000000006,1756.6578883047364,0.5350669384606911,0.8477769819844637,0.8450223128202304,0.8196242631259987
164,0.8201000000000006,1756.5835394927885,0.5363441569144555,0.8481951541124114,0.8454480523048186,0.8201197736388112
165,0.8251000000000006,1756.5093974581052,0.537614377294395,0.8486110350117803,0.8458714590981316,0.8206125691742918
166,0.8301000000000006,1756.4354617120084,0.5388776569586363,0.8490246434621059,0.8462925523195454,0.8211026719851374
167,0.8351000000000006,1756.361731754102,0.5401340526401832,0.8494359980382541,0.8467113508800611,0.8215901040815216
168,0.8401000000000006,1756.2882070727383,0.5413836204554102,0.8498451171132004,0.8471278734851367,0.8220748872343895
169,0.8451000000000006,1756.2148871454708,0.5426264159124168,0.8502520188607664,0.8475421386374722,0.8225570429787004
170,0.8501000000000006,1756.1417714394938,0.5438624939192478,0.8506567212583104,0.8479541646397492,0.8230365926166153
171,0.8551000000000006,1756.0688594120654,0.545091908791979,0.8510592420893753,0.8483639695973264,0.8235135572206351
172,0.8601000000000006,1755.996150510922,0.5463147142626742,0.8514595989462933,0.8487715714208914,0.8239879576366863
173,0.8651000000000006,1755.9236441746752,0.5475309634872126,0.851857809232749,0.8491769878290708,0.8244598144871589
174,0.8701000000000007,1755.851339833201,0.548740709052992,0.8522538901663014,0.8495802363509973,0.8249291481738944
175,0.8751000000000007,1755.7792369080137,0.5499440029865075,0.8526478587808651,0.8499813343288359,0.8253959788811265
176,0.8801000000000007,1755.707334812629,0.5511408967608108,0.8530397319291527,0.8503802989202703,0.8258603265783736
177,0.8851000000000007,1755.6356329529176,0.5523314413028487,0.8534295262850777,0.8507771471009495,0.8263222110232878
178,0.8901000000000007,1755.5641307274464,0.553515687000688,0.8538172583461193,0.8511718956668959,0.826781651764457
179,0.8951000000000007,1755.492827527809,0.5546936837106222,0.8542029444356499,0.8515645612368742,0.8272386681441614
180,0.9001000000000007,1755.4217227389465,0.5558654807641705,0.8545866007052261,0.8519551602547235,0.8276932793010895
