v,Cs_C,Cs_Mn,Cs_Al,T
0.5055999999999998,0.004583078053627479,0.004132407487333967,0.03659837933257957,1779.618114813319
0.5060999999999998,0.004585052571156826,0.004132717893799298,0.03659780658811915,1779.6112801690763
0.5065999999999997,0.00458702580517436,0.004133028073110082,0.036597234080015015,1779.6044529471717
0.5070999999999997,0.00458899775690156,0.004133338025506178,0.03659666180825037,1779.5976331332902
0.5075999999999996,0.0045909684275575275,0.004133647751226679,0.036596089772814124,1779.5908207129871
0.5080999999999996,0.004592937818361153,0.0041339572505106,0.03659551797369108,1779.5840156720815
0.5085999999999995,0.004594905930529167,0.004134266523596271,0.036594946410865734,1779.5772179962412
0.5090999999999994,0.0045968727652765055,0.004134575570721929,0.036594375084322735,1779.5704276711817
0.5095999999999994,0.0045988383238171,0.004134884392125593,0.036593803994047075,1779.563644682721
0.5100999999999993,0.004600802607363898,0.004135192988044863,0.036593233140021504,1779.5568690167995
0.5105999999999993,0.0046027656171270855,0.004135501358716929,0.03659266252223021,1779.5501006590925
0.5110999999999992,0.004604727354316787,0.004135809504378884,0.036592092140654106,1779.5433395956977
0.5115999999999992,0.004606687820140527,0.004136117425267296,0.036591521995278514,1779.5365858123891
0.5120999999999991,0.004608647015805491,0.004136425121618585,0.036590952086079084,1779.5298392953732
0.5125999999999991,0.00461060494251609,0.004136732593668863,0.03659038241304479,1779.5231000303997
0.513099999999999,0.004612561601476561,0.004137039841653664,0.036589812976148856,1779.5163680037401
0.513599999999999,0.004614516993889128,0.004137346865808603,0.03658924377537867,1779.5096432013795
0.5140999999999989,0.004616471120953961,0.004137653666368439,0.03658867481071096,1779.502925609316
0.5145999999999988,0.004618423983870602,0.004137960243568411,0.03658810608212612,1779.4962152137941
0.5150999999999988,0.004620375583837578,0.004138266597642655,0.03658753758960072,1779.4895120011392
0.5155999999999987,0.0046223259220506616,0.004138572728825505,0.03658696933311487,1779.4828159573988
0.5160999999999987,0.004624274999705001,0.004138878637350633,0.03658640131264883,1779.4761270688844
0.5165999999999986,0.004626222817994117,0.004139184323451788,0.036585833528178305,1779.469445321829
0.5170999999999986,0.0046281693781103205,0.004139489787362104,0.036585265979680204,1779.4627707026477
0.5175999999999985,0.004630114681244183,0.004139795029314337,0.03658469866713236,1779.4561031976075
0.5180999999999985,0.004632058728585257,0.004140100049541531,0.0365841315905079,1779.449442793265
0.5185999999999984,0.004634001521320837,0.004140404848275799,0.036583564749789875,1779.442789475807
0.5190999999999983,0.004635943060637918,0.004140709425748978,0.03658299814494611,1779.4361432319365
0.5195999999999983,0.004637883347720971,0.004141013782193049,0.03658243177595793,1779.4295040479144
0.5200999999999982,0.004639822383753879,0.004141317917839205,0.03658186564279506,1779.4228719104196
0.5205999999999982,0.00464176016991848,0.004141621832918484,0.0365812997454355,1779.4162468059465
0.5210999999999981,0.004643696707396026,0.0041419255276618884,0.03658073408385006,1779.4096287211605
0.5215999999999981,0.004645631997365396,0.004142229002299662,0.03658016865801452,1779.4030176426397
0.522099999999998,0.0046475660410044695,0.00414253225706225,0.03657960346790172,1779.3964135570025
0.522599999999998,0.0046494988394897565,0.004142835292179292,0.03657903851348294,1779.3898164509942
0.5230999999999979,0.00465143039399618,0.004143138107880516,0.03657847379473191,1779.3832263112788
0.5235999999999978,0.0046533607056978765,0.004143440704394871,0.036577909311619215,1779.3766431247257
0.5240999999999978,0.004655289775766337,0.004143743081951616,0.036577345064117625,1779.3700668779659
0.5245999999999977,0.004657217605373519,0.00414404524077939,0.036576781052192135,1779.3634975581135
0.5250999999999977,0.004659144195687452,0.004144347181106436,0.036576217275824226,1779.3569351516342
0.5255999999999976,0.004661069547876843,0.004144648903160955,0.03657565373497565,1779.3503796456125
0.5260999999999976,0.004662993663108528,0.004144950407170517,0.036575090429619414,1779.3438310270567
0.5265999999999975,0.004664916542546968,0.004145251693362654,0.036574527359726924,1779.337289282661
0.5270999999999975,0.00466683818735738,0.004145552761964693,0.03657396452525814,1779.3307543997955
0.5275999999999974,0.004668758598700819,0.004145853613203056,0.036573401926190616,1779.3242263651641
0.5280999999999973,0.00467067777773861,0.004146154247304916,0.0365728395624911,1779.317705165832
0.5285999999999973,0.004672595725630913,0.004146454664496039,0.03657227743412417,1779.3111907890534
0.5290999999999972,0.004674512443535676,0.004146754865002496,0.036571715541058224,1779.3046832218693
0.5295999999999972,0.004676427932609333,0.004147054849050015,0.03657115388326427,1779.2981824512478
0.5300999999999971,0.004678342194008476,0.004147354616863833,0.0365705924606994,1779.291688464737
0.5305999999999971,0.004680255228885597,0.004147654168669106,0.036570031273343274,1779.2852012490707
0.531099999999997,0.004682167038394631,0.004147953504690683,0.03656947032115303,1779.2787207918316
0.531599999999997,0.004684077623686607,0.004148252625152996,0.03656890960409528,1779.2722470802062
0.5320999999999969,0.004685986985911388,0.0041485515302801534,0.03656834912213422,1779.2657801014698
0.5325999999999969,0.004687895126217714,0.004148850220296138,0.036567788875234826,1779.2593198430002
0.5330999999999968,0.0046898020457524815,0.004149148695424389,0.036567228863364616,1779.2528662921115
0.5335999999999967,0.004691707745661606,0.0041494469558884675,0.03656666908648529,1779.2464194361678
0.5340999999999967,0.004693612227089807,0.004149745001910938,0.03656610954456043,1779.23997926267
0.5345999999999966,0.004695515491179484,0.004150042833714995,0.03656555023755508,1779.2335457589402
0.5350999999999966,0.004697417539073133,0.004150340451522846,0.036564991165426844,1779.2271189126398
0.5355999999999965,0.004699318371911005,0.004150637855556417,0.03656443232814315,1779.2206987112654
0.5360999999999965,0.004701217990831803,0.0041509350460380325,0.03656387372566344,1779.2142851422718
0.5365999999999964,0.004703116396973004,0.0041512320231887525,0.036563315357954616,1779.2078781932007
0.5370999999999964,0.004705013591471163,0.004151528787230023,0.03656275722497093,1779.2014778517726
0.5375999999999963,0.004706909575460883,0.004151825338382706,0.03656219932667814,1779.1950841055034
0.5380999999999962,0.004708804350076391,0.004152121676867712,0.03656164166303364,1779.1886969422444
0.5385999999999962,0.004710697916448882,0.004152417802905365,0.036561084234004004,1779.1823163494403
0.5390999999999961,0.0047125902757101995,0.004152713716715402,0.036560527039540415,1779.1759423150772
0.5395999999999961,0.004714481428989102,0.004153009418517945,0.03655997007960867,1779.1695748267364
0.540099999999996,0.004716371377413732,0.004153304908532423,0.036559413354168534,1779.163213872186
0.540599999999996,0.0047182601221118295,0.004153600186978112,0.03655885686317267,1779.1568594394791
0.5410999999999959,0.004720147664207678,0.004153895254073995,0.036558300606585714,1779.150511516196
0.5415999999999959,0.004722034004825643,0.004154190110038486,0.036557744584364046,1779.1441700902476
0.5420999999999958,0.0047239191450890285,0.004154484755090309,0.036557188796464614,1779.1378351496903
0.5425999999999958,0.00472580308611888,0.004154779189447195,0.03655663324284695,1779.1315066823568
0.5430999999999957,0.004727685829035314,0.004155073413327215,0.036556077923464984,1779.1251846762284
0.5435999999999956,0.0047295673749570685,0.004155367426947707,0.036555522838279716,1779.1188691192615
0.5440999999999956,0.004731447725001313,0.004155661230525945,0.03655496798724427,1779.1125599994646
0.5445999999999955,0.004733326880284822,0.004155954824278845,0.036554413370315904,1779.1062573050451
0.5450999999999955,0.004735204841921285,0.00415624820842299,0.036553858987453454,1779.0999610237711
0.5455999999999954,0.00473708161102544,0.004156541383174936,0.03655330483860448,1779.0936711441561
0.5460999999999954,0.004738957188708038,0.004156834348750627,0.036552750923735396,1779.087387653948
0.5465999999999953,0.004740831576080583,0.004157127105365972,0.03655219724279166,1779.0811105415025
0.5470999999999953,0.004742704774252407,0.00415741965323621,0.03655164379573429,1779.0748397949653
0.5475999999999952,0.004744576784331643,0.004157711992577163,0.03655109058251071,1779.0685754026542
0.5480999999999951,0.004746447607424955,0.0041580041236032525,0.03655053760308065,1779.0623173526694
0.5485999999999951,0.0047483172446382655,0.004158296046529132,0.03654998485739405,1779.056065633461
0.549099999999995,0.004750185697074918,0.004158587761569538,0.036549432345408604,1779.049820233092
0.549599999999995,0.004752052965838579,0.004158879268938512,0.03654888006707195,1779.0435811401533
0.5500999999999949,0.0047539190520299625,0.004159170568849894,0.03654832802234167,1779.037348342762
0.5505999999999949,0.004755783956750354,0.004159461661517004,0.03654777621116429,1779.0311218295883
0.5510999999999948,0.004757647681097758,0.0041597525471532585,0.03654722463349685,1779.024901588825
0.5515999999999948,0.004759510226170202,0.004160043225971916,0.036546673289287714,1779.0186876089867
0.5520999999999947,0.004761371593063599,0.004160333698185401,0.03654612217849279,1779.0124798784743
0.5525999999999947,0.004763231782873456,0.0041606239640061375,0.0365455713010596,1779.0062783859378
0.5530999999999946,0.004765090796693088,0.004160914023646318,0.036545020656937655,1779.0000831197785
0.5535999999999945,0.004766948635614999,0.004161203877317871,0.03654447024607939,1778.993894068584
0.5540999999999945,0.004768805300730717,0.00416149352523268,0.03654392006843421,1778.987711221064
0.5545999999999944,0.004770660793129146,0.004161782967601528,0.0365433701239537,1778.9815345655738
0.5550999999999944,0.0047725151138993185,0.004162072204636118,0.036542820412587655,1778.9753640908855
0.5555999999999943,0.004774368264128528,0.004162361236546631,0.0365422709342812,1778.969199785705
0.5560999999999943,0.004776220244902538,0.004162650063543866,0.03654172168898589,1778.9630416386892
0.5565999999999942,0.004778071057305836,0.004162938685838108,0.03654117267665194,1778.956889638497
0.5570999999999942,0.0047799207024219435,0.004163227103639224,0.03654062389722538,1778.9507437739428
0.5575999999999941,0.00478176918133283,0.004163515317156809,0.0365400753506553,1778.9446040337284
0.558099999999994,0.004783616495119392,0.004163803326600647,0.036539527036888224,1778.938470406742
0.558599999999994,0.004785462644860986,0.004164091132179539,0.03653897895587212,1778.9323428817706
0.5590999999999939,0.004787307631635611,0.0041643787341023725,0.03653843110755752,1778.9262214475687
0.5595999999999939,0.004789151456520753,0.004164666132577788,0.03653788349188378,1778.9201060931923
0.5600999999999938,0.004790994120591377,0.004164953327814272,0.0365373361088056,1778.913996807357
0.5605999999999938,0.004792835624922375,0.0041652403200197734,0.036536788958264066,1778.9078935791333
0.5610999999999937,0.004794675970586616,0.004165527109402043,0.036536242040207056,1778.9017963974288
0.5615999999999937,0.004796515158656082,0.004165813696168482,0.03653569535457996,1778.8957052512487
0.5620999999999936,0.004798353190200975,0.0041661000805266815,0.03653514890132889,1778.8896201294995
0.5625999999999935,0.004800190066290487,0.004166386262683219,0.03653460268039889,1778.8835410212419
0.5630999999999935,0.004802025787993505,0.004166672242845176,0.03653405669173376,1778.8774679157207
0.5635999999999934,0.004803860356376016,0.0041669580212185565,0.036533510935277076,1778.8714008018355
0.5640999999999934,0.004805693772503593,0.0041672435980100375,0.03653296541097702,1778.8653396687214
0.5645999999999933,0.004807526037440232,0.004167528973424933,0.036532420118777956,1778.8592845054377
0.5650999999999933,0.004809357152249361,0.0041678141476694614,0.03653187505861828,1778.853235301316
0.5655999999999932,0.004811187117992852,0.0041680991209487065,0.03653133023044399,1778.8471920455524
0.5660999999999932,0.004813015935730492,0.004168383893467794,0.03653078563419935,1778.8411547271717
0.5665999999999931,0.004814843606521909,0.004168668465431466,0.03653024126982697,1778.835123335593
0.567099999999993,0.004816670131424808,0.0041689528370443835,0.03652969713727043,1778.829097859937
0.567599999999993,0.004818495511495979,0.004169237008511075,0.036529153236470574,1778.8230782895869
0.5680999999999929,0.004820319747790786,0.004169520980034978,0.036528609567369155,1778.8170646138246
0.5685999999999929,0.004822142841363027,0.004169804751820406,0.036528066129914265,1778.8110568218406
0.5690999999999928,0.004823964793266725,0.004170088324070707,0.036527522924035466,1778.805054903384
0.5695999999999928,0.0048257856045527325,0.004170371696989209,0.03652697994968467,1778.7990588475327
0.5700999999999927,0.004827605276271717,0.004170654870778803,0.03652643720679777,1778.7930686437885
0.5705999999999927,0.0048294238094725266,0.004170937845642002,0.03652589469531998,1778.7870842815073
