,v,T,kv_C,kv_Mo,kv_Mn,kv_Si
50,0.25010000000000016,1771.8747329107434,0.47077792220777925,0.7088791120887913,0.8173182681731826,0.7322767723227678
51,0.25510000000000016,1771.8070823070377,0.47341060590985984,0.7103273306138692,0.8182270420853647,0.7336085961595862
52,0.26010000000000016,1771.739338522642,0.4760172260172261,0.7117612117612118,0.8191268191268192,0.734927234927235
53,0.26510000000000017,1771.671513778809,0.4785981676682101,0.7131809673923752,0.8200177322431288,0.7362328834597577
54,0.2701000000000002,1771.6036197671906,0.48115380845015204,0.7145868052151749,0.8208999117733555,0.737525732771297
55,0.2751000000000002,1771.5356676727376,0.48368451858355294,0.7159789288849869,0.8217734855136084,0.7388059701492538
56,0.2801000000000002,1771.4676681955063,0.48619066110086406,0.7173575381030969,0.8226385787787593,0.7400737792447336
57,0.2851000000000002,1771.3996315714362,0.4886725920200948,0.7187228287122017,0.8234953144623708,0.741329340160371
58,0.2901000000000002,1771.3315675921478,0.49113066051341225,0.720074992789155,0.8243438130948947,0.7425728295356216
59,0.2951000000000002,1771.2634856238142,0.4935652090709024,0.7214142187350494,0.825184192900201,0.7438044206296048
60,0.3001000000000002,1771.1953946251535,0.4959765736596516,0.7227406913627273,0.8260165698504904,0.7450242834015809
61,0.3051000000000002,1771.127303164595,0.49836508387830547,0.7240545919818027,0.8268410577196474,0.7462325845891385
62,0.3101000000000002,1771.0592194366488,0.5007310631072541,0.7253560984812755,0.8276577681350816,0.7474294877841714
63,0.3151000000000002,1770.9911512775327,0.5030748286545865,0.7266453854098207,0.82846681062811,0.748615153506713
64,0.3201000000000002,1770.9231061800886,0.5053966918979536,0.7279226240538267,0.8292682926829268,0.7497897392767032
65,0.3251000000000002,1770.8550913080214,0.5076969584224724,0.7291879825132547,0.8300623197842061,0.7509533996837504
66,0.3301000000000002,1770.7871135095015,0.5099759281548006,0.7304416257753912,0.8308489954633831,0.7521062864549579
67,0.33510000000000023,1770.7191793301586,0.5122338954935031,0.7316837157865634,0.831628421343655,0.7532485485208738
68,0.34010000000000024,1770.6512950254953,0.5144711494358316,0.7329144115218789,0.8324006971837447,0.7543803320796257
69,0.34510000000000024,1770.5834665727543,0.516687973701032,0.7341338690530546,0.8331659209204639,0.7555017806593006
70,0.35010000000000024,1770.5156996822639,0.5188846468502865,0.7353422416143987,0.8339241887101173,0.7566130351786202
71,0.35510000000000025,1770.4479998082822,0.5210614424034025,0.7365396796669986,0.8346755949687811,0.7577142340059724
72,0.36010000000000025,1770.3803721593752,0.5232186289523467,0.7377263309611747,0.8354202324114944,0.7588055130168454
73,0.36510000000000026,1770.3128217083402,0.5253564702717246,0.7389023405972558,0.8361581920903955,0.7598870056497176
74,0.37010000000000026,1770.2453532017028,0.5274752254263013,0.7400678510847247,0.8368895634318364,0.76095884296045
75,0.37510000000000027,1770.1779711688062,0.5295751488756556,0.7412230023997867,0.837614434272509,0.7620211536752288
76,0.38010000000000027,1770.1106799305132,0.5316564905760554,0.7423679320414123,0.8383328908946112,0.7630740642421026
77,0.3851000000000003,1770.0434836075353,0.5337194960796408,0.7435027750858957,0.8390450180600829,0.764117698881156
78,0.3901000000000003,1769.9763861284114,0.5357644066309973,0.744627664239979,0.8397508990439434,0.7651521796333655
79,0.3951000000000003,1769.9093912371507,0.5377914592612,0.7457427298925858,0.840450615666754,0.766177626408174
80,0.4001000000000003,1769.8425025005515,0.539800886879402,0.7468481001652032,0.8411442483262327,0.7671941570298237
81,0.4051000000000003,1769.7757233152183,0.5417929183620467,0.7479439009609558,0.8418318760280494,0.7682018872824863
82,0.4101000000000003,1769.7090569142858,0.5437677786397725,0.7490302560124127,0.8425135764158262,0.7692009309542281
83,0.4151000000000003,1769.6425063738614,0.5457256887820789,0.7501072869281608,0.8431894258003606,0.7701913998798389
84,0.4201000000000003,1769.5760746192063,0.5476668660798223,0.7511751132381848,0.8438594991881034,0.7711734039825655
85,0.4251000000000003,1769.5097644306609,0.5495915241256064,0.7522338524380904,0.8445238703089099,0.7721470513147818
86,0.4301000000000003,1769.4435784493264,0.551499872892128,0.7532836200322008,0.8451826116430813,0.773112448097619
87,0.4351000000000003,1769.3775191825168,0.5533921188085394,0.7543245295755633,0.8458357944477258,0.7740696987595983
88,0.4401000000000003,1769.3115890089894,0.5552684648348879,0.7553566927148979,0.8464834887824553,0.7750189059742879
89,0.44510000000000033,1769.2457901839623,0.5571291105346835,0.7563802192285166,0.8471257635344324,0.775960170697013
90,0.45010000000000033,1769.1801248439315,0.5589742521456547,0.7573952170652446,0.8477626864427963,0.7768935922006499
91,0.45510000000000034,1769.1145950112943,0.5608040826487429,0.7584017923823749,0.8483943241224795,0.7778192681105304
92,0.46010000000000034,1769.0492025987874,0.5626187918353857,0.7594000495826793,0.849020742087431,0.7787372944384764
93,0.46510000000000035,1768.9839494137473,0.5644185663731381,0.7603900913505062,0.8496420047732696,0.7796477656159986
94,0.47010000000000035,1768.918837162205,0.5662035898696829,0.7613720186869929,0.8502581755593804,0.7805507745266782
95,0.47510000000000036,1768.8538674528138,0.5679740429352708,0.7623459309444128,0.8508693167904662,0.7814464125377523
96,0.48010000000000036,1768.7890418006268,0.5697301032436388,0.7633119258596862,0.8514754897975774,0.7823347695309324
97,0.48510000000000036,1768.7243616307237,0.5714719455914502,0.7642700995870779,0.8520767549186301,0.7832159339324751
98,0.49010000000000037,1768.6598282816954,0.573199741956294,0.7652205467301025,0.852673171518426,0.784089992742521
99,0.4951000000000004,1768.5954430089932,0.5749136615532889,0.7661633603726609,0.853264798008192,0.7849570315637298
100,0.5001000000000003,1768.531206988149,0.5766138708903289,0.7670986321094314,0.8538516918646509,0.7858171346292299
101,0.5051000000000003,1768.467121317868,0.5783005338220063,0.768026452075532,0.8544339096486336,0.786670384829894
102,0.5101000000000003,1768.403187023003,0.5799738116022539,0.7689469089754781,0.855011507023252,0.7875168637409729
103,0.5151000000000003,1768.3394050574161,0.5816338629357365,0.7698600901114537,0.8555845387716388,0.7883566516480912
104,0.5201000000000003,1768.275776306726,0.5832808440280294,0.7707660814109126,0.8561530588142666,0.7891898275726321
105,0.5251000000000003,1768.2123015909544,0.5849149086346169,0.7716649674535331,0.8567171202258645,0.7900164692965257
106,0.5301000000000003,1768.1489816670698,0.5865362081087417,0.7725568314975394,0.8572767752519336,0.7908366533864544
107,0.5351000000000004,1768.0858172314327,0.5881448914481364,0.7734417555054083,0.8578320753248775,0.7916504552174929
108,0.5401000000000004,1768.02280892215,0.5897411053406713,0.7743198201689792,0.8583830710797612,0.7924579489962018
109,0.5451000000000004,1767.95995732134,0.5913249942089416,0.775191104933982,0.8589298123697013,0.7932592077831829
110,0.5501000000000004,1767.8972629573104,0.5928967002538268,0.7760556880239983,0.8594723482809015,0.7940543035151143
111,0.5551000000000004,1767.834726306656,0.5944563634970501,0.7769136464638725,0.8600107271473449,0.7948433070262815
112,0.5601000000000004,1767.7723477962763,0.5960041218227619,0.7777650561025877,0.8605449965651478,0.7956262880696132
113,0.5651000000000004,1767.7101278053178,0.5975401110181736,0.7786099916356172,0.861075203406585,0.7964033153372367
114,0.5701000000000004,1767.6480666670432,0.5990644648132718,0.7794485266267708,0.8616013938338004,0.7971744564805696
115,0.5751000000000004,1767.5861646706328,0.600577314919629,0.7802807335295451,0.862123613312203,0.7979397781299526
116,0.5801000000000004,1767.5244220629152,0.6020787910683408,0.781106683707992,0.8626419066235621,0.7986993459138412
117,0.5851000000000004,1767.4628390500372,0.6035690210471126,0.7819264474571194,0.8631563178788105,0.7994532244775672
118,0.5901000000000004,1767.401415799071,0.6050481307365124,0.7827400940228343,0.8636668905305576,0.8002014775016791
119,0.5951000000000004,1767.3401524395588,0.6065162441454168,0.7835476916214409,0.8641736673853245,0.8009441677198722
120,0.6001000000000004,1767.2790490650057,0.6079734834456707,0.7843493074587068,0.8646766906155099,0.8016813569365232
121,0.6051000000000004,1767.2181057343134,0.6094199690059776,0.7851450077485057,0.8651760017710871,0.8024131060438345
122,0.6101000000000004,1767.1573224731626,0.6108558194250424,0.7859348577310493,0.8656716417910448,0.8031394750386002
123,0.6151000000000004,1767.0966992753447,0.612281151563988,0.7867189216907187,0.8661636510145776,0.8038605230386052
